grid_id,lat_center,lon_center,lat_min,lat_max,lon_min,lon_max
11872,30.625,71.625,30.5,30.75,71.5,71.75
11873,30.625,71.875,30.5,30.75,71.75,72.0
11874,30.625,72.125,30.5,30.75,72.0,72.25
11875,30.625,72.375,30.5,30.75,72.25,72.5
11876,30.625,72.625,30.5,30.75,72.5,72.75
11877,30.625,72.875,30.5,30.75,72.75,73.0
11878,30.625,73.125,30.5,30.75,73.0,73.25
11879,30.625,73.375,30.5,30.75,73.25,73.5
11880,30.625,73.625,30.5,30.75,73.5,73.75
11881,30.625,73.875,30.5,30.75,73.75,74.0
11882,30.625,74.125,30.5,30.75,74.0,74.25
11883,30.625,74.375,30.5,30.75,74.25,74.5
11884,30.625,74.625,30.5,30.75,74.5,74.75
11885,30.625,74.875,30.5,30.75,74.75,75.0
11886,30.625,75.125,30.5,30.75,75.0,75.25
11887,30.625,75.375,30.5,30.75,75.25,75.5
11888,30.625,75.625,30.5,30.75,75.5,75.75
11889,30.625,75.875,30.5,30.75,75.75,76.0
11890,30.625,76.125,30.5,30.75,76.0,76.25
11891,30.625,76.375,30.5,30.75,76.25,76.5
11892,30.625,76.625,30.5,30.75,76.5,76.75
11893,30.625,76.875,30.5,30.75,76.75,77.0
11894,30.625,77.125,30.5,30.75,77.0,77.25
11895,30.625,77.375,30.5,30.75,77.25,77.5
11896,30.625,77.625,30.5,30.75,77.5,77.75
11897,30.625,77.875,30.5,30.75,77.75,78.0
11898,30.625,78.125,30.5,30.75,78.0,78.25
11899,30.625,78.375,30.5,30.75,78.25,78.5
11900,30.625,78.625,30.5,30.75,78.5,78.75
11901,30.625,78.875,30.5,30.75,78.75,79.0
11902,30.625,79.125,30.5,30.75,79.0,79.25
11903,30.625,79.375,30.5,30.75,79.25,79.5
11904,30.625,79.625,30.5,30.75,79.5,79.75
11905,30.625,79.875,30.5,30.75,79.75,80.0
11906,30.625,80.125,30.5,30.75,80.0,80.25
11907,30.625,80.375,30.5,30.75,80.25,80.5
11908,30.625,80.625,30.5,30.75,80.5,80.75
11909,30.625,80.875,30.5,30.75,80.75,81.0
11910,30.625,81.125,30.5,30.75,81.0,81.25
11911,30.625,81.375,30.5,30.75,81.25,81.5
11912,30.625,81.625,30.5,30.75,81.5,81.75
11913,30.625,81.875,30.5,30.75,81.75,82.0
11914,30.625,82.125,30.5,30.75,82.0,82.25
11915,30.625,82.375,30.5,30.75,82.25,82.5
11916,30.625,82.625,30.5,30.75,82.5,82.75
11917,30.625,82.875,30.5,30.75,82.75,83.0
11918,30.625,83.125,30.5,30.75,83.0,83.25
11919,30.625,83.375,30.5,30.75,83.25,83.5
11920,30.625,83.625,30.5,30.75,83.5,83.75
11921,30.625,83.875,30.5,30.75,83.75,84.0
11922,30.625,84.125,30.5,30.75,84.0,84.25
11923,30.625,84.375,30.5,30.75,84.25,84.5
11924,30.625,84.625,30.5,30.75,84.5,84.75
11925,30.625,84.875,30.5,30.75,84.75,85.0
11926,30.625,85.125,30.5,30.75,85.0,85.25
11927,30.625,85.375,30.5,30.75,85.25,85.5
11928,30.625,85.625,30.5,30.75,85.5,85.75
11929,30.625,85.875,30.5,30.75,85.75,86.0
11930,30.625,86.125,30.5,30.75,86.0,86.25
11931,30.625,86.375,30.5,30.75,86.25,86.5
11932,30.625,86.625,30.5,30.75,86.5,86.75
11933,30.625,86.875,30.5,30.75,86.75,87.0
11934,30.625,87.125,30.5,30.75,87.0,87.25
11935,30.625,87.375,30.5,30.75,87.25,87.5
11936,30.625,87.625,30.5,30.75,87.5,87.75
11937,30.625,87.875,30.5,30.75,87.75,88.0
11938,30.625,88.125,30.5,30.75,88.0,88.25
11939,30.625,88.375,30.5,30.75,88.25,88.5
11940,30.625,88.625,30.5,30.75,88.5,88.75
11941,30.625,88.875,30.5,30.75,88.75,89.0
11942,30.625,89.125,30.5,30.75,89.0,89.25
11943,30.625,89.375,30.5,30.75,89.25,89.5
11944,30.625,89.625,30.5,30.75,89.5,89.75
11945,30.625,89.875,30.5,30.75,89.75,90.0
11946,30.625,90.125,30.5,30.75,90.0,90.25
11947,30.625,90.375,30.5,30.75,90.25,90.5
11948,30.625,90.625,30.5,30.75,90.5,90.75
11949,30.625,90.875,30.5,30.75,90.75,91.0
11950,30.625,91.125,30.5,30.75,91.0,91.25
11951,30.625,91.375,30.5,30.75,91.25,91.5
11952,30.625,91.625,30.5,30.75,91.5,91.75
11953,30.625,91.875,30.5,30.75,91.75,92.0
11954,30.625,92.125,30.5,30.75,92.0,92.25
11955,30.625,92.375,30.5,30.75,92.25,92.5
11956,30.625,92.625,30.5,30.75,92.5,92.75
11957,30.625,92.875,30.5,30.75,92.75,93.0
11958,30.625,93.125,30.5,30.75,93.0,93.25
11959,30.625,93.375,30.5,30.75,93.25,93.5
11960,30.625,93.625,30.5,30.75,93.5,93.75
11961,30.625,93.875,30.5,30.75,93.75,94.0
11962,30.625,94.125,30.5,30.75,94.0,94.25
11963,30.625,94.375,30.5,30.75,94.25,94.5
11964,30.625,94.625,30.5,30.75,94.5,94.75
11965,30.625,94.875,30.5,30.75,94.75,95.0
11966,30.625,95.125,30.5,30.75,95.0,95.25
11967,30.625,95.375,30.5,30.75,95.25,95.5
11968,30.625,95.625,30.5,30.75,95.5,95.75
11969,30.625,95.875,30.5,30.75,95.75,96.0
11970,30.625,96.125,30.5,30.75,96.0,96.25
11971,30.625,96.375,30.5,30.75,96.25,96.5
11972,30.625,96.625,30.5,30.75,96.5,96.75
11973,30.625,96.875,30.5,30.75,96.75,97.0
11974,30.625,97.125,30.5,30.75,97.0,97.25
11975,30.625,97.375,30.5,30.75,97.25,97.5
11976,30.625,97.625,30.5,30.75,97.5,97.75
11977,30.625,97.875,30.5,30.75,97.75,98.0
11978,30.625,98.125,30.5,30.75,98.0,98.25
11979,30.875,68.125,30.75,31.0,68.0,68.25
11980,30.875,68.375,30.75,31.0,68.25,68.5
11981,30.875,68.625,30.75,31.0,68.5,68.75
11982,30.875,68.875,30.75,31.0,68.75,69.0
11983,30.875,69.125,30.75,31.0,69.0,69.25
11984,30.875,69.375,30.75,31.0,69.25,69.5
11985,30.875,69.625,30.75,31.0,69.5,69.75
11986,30.875,69.875,30.75,31.0,69.75,70.0
11987,30.875,70.125,30.75,31.0,70.0,70.25
11988,30.875,70.375,30.75,31.0,70.25,70.5
11989,30.875,70.625,30.75,31.0,70.5,70.75
11990,30.875,70.875,30.75,31.0,70.75,71.0
11991,30.875,71.125,30.75,31.0,71.0,71.25
11992,30.875,71.375,30.75,31.0,71.25,71.5
11993,30.875,71.625,30.75,31.0,71.5,71.75
11994,30.875,71.875,30.75,31.0,71.75,72.0
11995,30.875,72.125,30.75,31.0,72.0,72.25
11996,30.875,72.375,30.75,31.0,72.25,72.5
11997,30.875,72.625,30.75,31.0,72.5,72.75
11998,30.875,72.875,30.75,31.0,72.75,73.0
11999,30.875,73.125,30.75,31.0,73.0,73.25
12000,30.875,73.375,30.75,31.0,73.25,73.5
12001,30.875,73.625,30.75,31.0,73.5,73.75
12002,30.875,73.875,30.75,31.0,73.75,74.0
12003,30.875,74.125,30.75,31.0,74.0,74.25
12004,30.875,74.375,30.75,31.0,74.25,74.5
12005,30.875,74.625,30.75,31.0,74.5,74.75
12006,30.875,74.875,30.75,31.0,74.75,75.0
12007,30.875,75.125,30.75,31.0,75.0,75.25
12008,30.875,75.375,30.75,31.0,75.25,75.5
12009,30.875,75.625,30.75,31.0,75.5,75.75
12010,30.875,75.875,30.75,31.0,75.75,76.0
12011,30.875,76.125,30.75,31.0,76.0,76.25
12012,30.875,76.375,30.75,31.0,76.25,76.5
12013,30.875,76.625,30.75,31.0,76.5,76.75
12014,30.875,76.875,30.75,31.0,76.75,77.0
12015,30.875,77.125,30.75,31.0,77.0,77.25
12016,30.875,77.375,30.75,31.0,77.25,77.5
12017,30.875,77.625,30.75,31.0,77.5,77.75
12018,30.875,77.875,30.75,31.0,77.75,78.0
12019,30.875,78.125,30.75,31.0,78.0,78.25
12020,30.875,78.375,30.75,31.0,78.25,78.5
12021,30.875,78.625,30.75,31.0,78.5,78.75
12022,30.875,78.875,30.75,31.0,78.75,79.0
12023,30.875,79.125,30.75,31.0,79.0,79.25
12024,30.875,79.375,30.75,31.0,79.25,79.5
12025,30.875,79.625,30.75,31.0,79.5,79.75
12026,30.875,79.875,30.75,31.0,79.75,80.0
12027,30.875,80.125,30.75,31.0,80.0,80.25
12028,30.875,80.375,30.75,31.0,80.25,80.5
12029,30.875,80.625,30.75,31.0,80.5,80.75
12030,30.875,80.875,30.75,31.0,80.75,81.0
12031,30.875,81.125,30.75,31.0,81.0,81.25
12032,30.875,81.375,30.75,31.0,81.25,81.5
12033,30.875,81.625,30.75,31.0,81.5,81.75
12034,30.875,81.875,30.75,31.0,81.75,82.0
12035,30.875,82.125,30.75,31.0,82.0,82.25
12036,30.875,82.375,30.75,31.0,82.25,82.5
12037,30.875,82.625,30.75,31.0,82.5,82.75
12038,30.875,82.875,30.75,31.0,82.75,83.0
12039,30.875,83.125,30.75,31.0,83.0,83.25
12040,30.875,83.375,30.75,31.0,83.25,83.5
12041,30.875,83.625,30.75,31.0,83.5,83.75
12042,30.875,83.875,30.75,31.0,83.75,84.0
12043,30.875,84.125,30.75,31.0,84.0,84.25
12044,30.875,84.375,30.75,31.0,84.25,84.5
12045,30.875,84.625,30.75,31.0,84.5,84.75
12046,30.875,84.875,30.75,31.0,84.75,85.0
12047,30.875,85.125,30.75,31.0,85.0,85.25
12048,30.875,85.375,30.75,31.0,85.25,85.5
12049,30.875,85.625,30.75,31.0,85.5,85.75
12050,30.875,85.875,30.75,31.0,85.75,86.0
12051,30.875,86.125,30.75,31.0,86.0,86.25
12052,30.875,86.375,30.75,31.0,86.25,86.5
12053,30.875,86.625,30.75,31.0,86.5,86.75
12054,30.875,86.875,30.75,31.0,86.75,87.0
12055,30.875,87.125,30.75,31.0,87.0,87.25
12056,30.875,87.375,30.75,31.0,87.25,87.5
12057,30.875,87.625,30.75,31.0,87.5,87.75
12058,30.875,87.875,30.75,31.0,87.75,88.0
12059,30.875,88.125,30.75,31.0,88.0,88.25
12060,30.875,88.375,30.75,31.0,88.25,88.5
12061,30.875,88.625,30.75,31.0,88.5,88.75
12062,30.875,88.875,30.75,31.0,88.75,89.0
12063,30.875,89.125,30.75,31.0,89.0,89.25
12064,30.875,89.375,30.75,31.0,89.25,89.5
12065,30.875,89.625,30.75,31.0,89.5,89.75
12066,30.875,89.875,30.75,31.0,89.75,90.0
12067,30.875,90.125,30.75,31.0,90.0,90.25
12068,30.875,90.375,30.75,31.0,90.25,90.5
12069,30.875,90.625,30.75,31.0,90.5,90.75
12070,30.875,90.875,30.75,31.0,90.75,91.0
12071,30.875,91.125,30.75,31.0,91.0,91.25
12072,30.875,91.375,30.75,31.0,91.25,91.5
12073,30.875,91.625,30.75,31.0,91.5,91.75
12074,30.875,91.875,30.75,31.0,91.75,92.0
12075,30.875,92.125,30.75,31.0,92.0,92.25
12076,30.875,92.375,30.75,31.0,92.25,92.5
12077,30.875,92.625,30.75,31.0,92.5,92.75
12078,30.875,92.875,30.75,31.0,92.75,93.0
12079,30.875,93.125,30.75,31.0,93.0,93.25
12080,30.875,93.375,30.75,31.0,93.25,93.5
12081,30.875,93.625,30.75,31.0,93.5,93.75
12082,30.875,93.875,30.75,31.0,93.75,94.0
12083,30.875,94.125,30.75,31.0,94.0,94.25
12084,30.875,94.375,30.75,31.0,94.25,94.5
12085,30.875,94.625,30.75,31.0,94.5,94.75
12086,30.875,94.875,30.75,31.0,94.75,95.0
12087,30.875,95.125,30.75,31.0,95.0,95.25
12088,30.875,95.375,30.75,31.0,95.25,95.5
12089,30.875,95.625,30.75,31.0,95.5,95.75
12090,30.875,95.875,30.75,31.0,95.75,96.0
12091,30.875,96.125,30.75,31.0,96.0,96.25
12092,30.875,96.375,30.75,31.0,96.25,96.5
12093,30.875,96.625,30.75,31.0,96.5,96.75
12094,30.875,96.875,30.75,31.0,96.75,97.0
12095,30.875,97.125,30.75,31.0,97.0,97.25
12096,30.875,97.375,30.75,31.0,97.25,97.5
12097,30.875,97.625,30.75,31.0,97.5,97.75
12098,30.875,97.875,30.75,31.0,97.75,98.0
12099,30.875,98.125,30.75,31.0,98.0,98.25
12100,31.125,68.125,31.0,31.25,68.0,68.25
12101,31.125,68.375,31.0,31.25,68.25,68.5
12102,31.125,68.625,31.0,31.25,68.5,68.75
12103,31.125,68.875,31.0,31.25,68.75,69.0
12104,31.125,69.125,31.0,31.25,69.0,69.25
12105,31.125,69.375,31.0,31.25,69.25,69.5
12106,31.125,69.625,31.0,31.25,69.5,69.75
12107,31.125,69.875,31.0,31.25,69.75,70.0
12108,31.125,70.125,31.0,31.25,70.0,70.25
12109,31.125,70.375,31.0,31.25,70.25,70.5
12110,31.125,70.625,31.0,31.25,70.5,70.75
12111,31.125,70.875,31.0,31.25,70.75,71.0
12112,31.125,71.125,31.0,31.25,71.0,71.25
12113,31.125,71.375,31.0,31.25,71.25,71.5
12114,31.125,71.625,31.0,31.25,71.5,71.75
12115,31.125,71.875,31.0,31.25,71.75,72.0
12116,31.125,72.125,31.0,31.25,72.0,72.25
12117,31.125,72.375,31.0,31.25,72.25,72.5
12118,31.125,72.625,31.0,31.25,72.5,72.75
12119,31.125,72.875,31.0,31.25,72.75,73.0
12120,31.125,73.125,31.0,31.25,73.0,73.25
12121,31.125,73.375,31.0,31.25,73.25,73.5
12122,31.125,73.625,31.0,31.25,73.5,73.75
12123,31.125,73.875,31.0,31.25,73.75,74.0
12124,31.125,74.125,31.0,31.25,74.0,74.25
12125,31.125,74.375,31.0,31.25,74.25,74.5
12126,31.125,74.625,31.0,31.25,74.5,74.75
12127,31.125,74.875,31.0,31.25,74.75,75.0
12128,31.125,75.125,31.0,31.25,75.0,75.25
12129,31.125,75.375,31.0,31.25,75.25,75.5
12130,31.125,75.625,31.0,31.25,75.5,75.75
12131,31.125,75.875,31.0,31.25,75.75,76.0
12132,31.125,76.125,31.0,31.25,76.0,76.25
12133,31.125,76.375,31.0,31.25,76.25,76.5
12134,31.125,76.625,31.0,31.25,76.5,76.75
12135,31.125,76.875,31.0,31.25,76.75,77.0
12136,31.125,77.125,31.0,31.25,77.0,77.25
12137,31.125,77.375,31.0,31.25,77.25,77.5
12138,31.125,77.625,31.0,31.25,77.5,77.75
12139,31.125,77.875,31.0,31.25,77.75,78.0
12140,31.125,78.125,31.0,31.25,78.0,78.25
12141,31.125,78.375,31.0,31.25,78.25,78.5
12142,31.125,78.625,31.0,31.25,78.5,78.75
12143,31.125,78.875,31.0,31.25,78.75,79.0
12144,31.125,79.125,31.0,31.25,79.0,79.25
12145,31.125,79.375,31.0,31.25,79.25,79.5
12146,31.125,79.625,31.0,31.25,79.5,79.75
12147,31.125,79.875,31.0,31.25,79.75,80.0
12148,31.125,80.125,31.0,31.25,80.0,80.25
12149,31.125,80.375,31.0,31.25,80.25,80.5
12150,31.125,80.625,31.0,31.25,80.5,80.75
12151,31.125,80.875,31.0,31.25,80.75,81.0
12152,31.125,81.125,31.0,31.25,81.0,81.25
12153,31.125,81.375,31.0,31.25,81.25,81.5
12154,31.125,81.625,31.0,31.25,81.5,81.75
12155,31.125,81.875,31.0,31.25,81.75,82.0
12156,31.125,82.125,31.0,31.25,82.0,82.25
12157,31.125,82.375,31.0,31.25,82.25,82.5
12158,31.125,82.625,31.0,31.25,82.5,82.75
12159,31.125,82.875,31.0,31.25,82.75,83.0
12160,31.125,83.125,31.0,31.25,83.0,83.25
12161,31.125,83.375,31.0,31.25,83.25,83.5
12162,31.125,83.625,31.0,31.25,83.5,83.75
12163,31.125,83.875,31.0,31.25,83.75,84.0
12164,31.125,84.125,31.0,31.25,84.0,84.25
12165,31.125,84.375,31.0,31.25,84.25,84.5
12166,31.125,84.625,31.0,31.25,84.5,84.75
12167,31.125,84.875,31.0,31.25,84.75,85.0
12168,31.125,85.125,31.0,31.25,85.0,85.25
12169,31.125,85.375,31.0,31.25,85.25,85.5
12170,31.125,85.625,31.0,31.25,85.5,85.75
12171,31.125,85.875,31.0,31.25,85.75,86.0
12172,31.125,86.125,31.0,31.25,86.0,86.25
12173,31.125,86.375,31.0,31.25,86.25,86.5
12174,31.125,86.625,31.0,31.25,86.5,86.75
12175,31.125,86.875,31.0,31.25,86.75,87.0
12176,31.125,87.125,31.0,31.25,87.0,87.25
12177,31.125,87.375,31.0,31.25,87.25,87.5
12178,31.125,87.625,31.0,31.25,87.5,87.75
12179,31.125,87.875,31.0,31.25,87.75,88.0
12180,31.125,88.125,31.0,31.25,88.0,88.25
12181,31.125,88.375,31.0,31.25,88.25,88.5
12182,31.125,88.625,31.0,31.25,88.5,88.75
12183,31.125,88.875,31.0,31.25,88.75,89.0
12184,31.125,89.125,31.0,31.25,89.0,89.25
12185,31.125,89.375,31.0,31.25,89.25,89.5
12186,31.125,89.625,31.0,31.25,89.5,89.75
12187,31.125,89.875,31.0,31.25,89.75,90.0
12188,31.125,90.125,31.0,31.25,90.0,90.25
12189,31.125,90.375,31.0,31.25,90.25,90.5
12190,31.125,90.625,31.0,31.25,90.5,90.75
12191,31.125,90.875,31.0,31.25,90.75,91.0
12192,31.125,91.125,31.0,31.25,91.0,91.25
12193,31.125,91.375,31.0,31.25,91.25,91.5
12194,31.125,91.625,31.0,31.25,91.5,91.75
12195,31.125,91.875,31.0,31.25,91.75,92.0
12196,31.125,92.125,31.0,31.25,92.0,92.25
12197,31.125,92.375,31.0,31.25,92.25,92.5
12198,31.125,92.625,31.0,31.25,92.5,92.75
12199,31.125,92.875,31.0,31.25,92.75,93.0
12200,31.125,93.125,31.0,31.25,93.0,93.25
12201,31.125,93.375,31.0,31.25,93.25,93.5
12202,31.125,93.625,31.0,31.25,93.5,93.75
12203,31.125,93.875,31.0,31.25,93.75,94.0
12204,31.125,94.125,31.0,31.25,94.0,94.25
12205,31.125,94.375,31.0,31.25,94.25,94.5
12206,31.125,94.625,31.0,31.25,94.5,94.75
12207,31.125,94.875,31.0,31.25,94.75,95.0
12208,31.125,95.125,31.0,31.25,95.0,95.25
12209,31.125,95.375,31.0,31.25,95.25,95.5
12210,31.125,95.625,31.0,31.25,95.5,95.75
12211,31.125,95.875,31.0,31.25,95.75,96.0
12212,31.125,96.125,31.0,31.25,96.0,96.25
12213,31.125,96.375,31.0,31.25,96.25,96.5
12214,31.125,96.625,31.0,31.25,96.5,96.75
12215,31.125,96.875,31.0,31.25,96.75,97.0
12216,31.125,97.125,31.0,31.25,97.0,97.25
12217,31.125,97.375,31.0,31.25,97.25,97.5
12218,31.125,97.625,31.0,31.25,97.5,97.75
12219,31.125,97.875,31.0,31.25,97.75,98.0
12220,31.125,98.125,31.0,31.25,98.0,98.25
12221,31.375,68.125,31.25,31.5,68.0,68.25
12222,31.375,68.375,31.25,31.5,68.25,68.5
12223,31.375,68.625,31.25,31.5,68.5,68.75
12224,31.375,68.875,31.25,31.5,68.75,69.0
12225,31.375,69.125,31.25,31.5,69.0,69.25
12226,31.375,69.375,31.25,31.5,69.25,69.5
12227,31.375,69.625,31.25,31.5,69.5,69.75
12228,31.375,69.875,31.25,31.5,69.75,70.0
12229,31.375,70.125,31.25,31.5,70.0,70.25
12230,31.375,70.375,31.25,31.5,70.25,70.5
12231,31.375,70.625,31.25,31.5,70.5,70.75
12232,31.375,70.875,31.25,31.5,70.75,71.0
12233,31.375,71.125,31.25,31.5,71.0,71.25
12234,31.375,71.375,31.25,31.5,71.25,71.5
12235,31.375,71.625,31.25,31.5,71.5,71.75
12236,31.375,71.875,31.25,31.5,71.75,72.0
12237,31.375,72.125,31.25,31.5,72.0,72.25
12238,31.375,72.375,31.25,31.5,72.25,72.5
12239,31.375,72.625,31.25,31.5,72.5,72.75
12240,31.375,72.875,31.25,31.5,72.75,73.0
12241,31.375,73.125,31.25,31.5,73.0,73.25
12242,31.375,73.375,31.25,31.5,73.25,73.5
12243,31.375,73.625,31.25,31.5,73.5,73.75
12244,31.375,73.875,31.25,31.5,73.75,74.0
12245,31.375,74.125,31.25,31.5,74.0,74.25
12246,31.375,74.375,31.25,31.5,74.25,74.5
12247,31.375,74.625,31.25,31.5,74.5,74.75
12248,31.375,74.875,31.25,31.5,74.75,75.0
12249,31.375,75.125,31.25,31.5,75.0,75.25
12250,31.375,75.375,31.25,31.5,75.25,75.5
12251,31.375,75.625,31.25,31.5,75.5,75.75
12252,31.375,75.875,31.25,31.5,75.75,76.0
12253,31.375,76.125,31.25,31.5,76.0,76.25
12254,31.375,76.375,31.25,31.5,76.25,76.5
12255,31.375,76.625,31.25,31.5,76.5,76.75
12256,31.375,76.875,31.25,31.5,76.75,77.0
12257,31.375,77.125,31.25,31.5,77.0,77.25
12258,31.375,77.375,31.25,31.5,77.25,77.5
12259,31.375,77.625,31.25,31.5,77.5,77.75
12260,31.375,77.875,31.25,31.5,77.75,78.0
12261,31.375,78.125,31.25,31.5,78.0,78.25
12262,31.375,78.375,31.25,31.5,78.25,78.5
12263,31.375,78.625,31.25,31.5,78.5,78.75
12264,31.375,78.875,31.25,31.5,78.75,79.0
12265,31.375,79.125,31.25,31.5,79.0,79.25
12266,31.375,79.375,31.25,31.5,79.25,79.5
12267,31.375,79.625,31.25,31.5,79.5,79.75
12268,31.375,79.875,31.25,31.5,79.75,80.0
12269,31.375,80.125,31.25,31.5,80.0,80.25
12270,31.375,80.375,31.25,31.5,80.25,80.5
12271,31.375,80.625,31.25,31.5,80.5,80.75
12272,31.375,80.875,31.25,31.5,80.75,81.0
12273,31.375,81.125,31.25,31.5,81.0,81.25
12274,31.375,81.375,31.25,31.5,81.25,81.5
12275,31.375,81.625,31.25,31.5,81.5,81.75
12276,31.375,81.875,31.25,31.5,81.75,82.0
12277,31.375,82.125,31.25,31.5,82.0,82.25
12278,31.375,82.375,31.25,31.5,82.25,82.5
12279,31.375,82.625,31.25,31.5,82.5,82.75
12280,31.375,82.875,31.25,31.5,82.75,83.0
12281,31.375,83.125,31.25,31.5,83.0,83.25
12282,31.375,83.375,31.25,31.5,83.25,83.5
12283,31.375,83.625,31.25,31.5,83.5,83.75
12284,31.375,83.875,31.25,31.5,83.75,84.0
12285,31.375,84.125,31.25,31.5,84.0,84.25
12286,31.375,84.375,31.25,31.5,84.25,84.5
12287,31.375,84.625,31.25,31.5,84.5,84.75
12288,31.375,84.875,31.25,31.5,84.75,85.0
12289,31.375,85.125,31.25,31.5,85.0,85.25
12290,31.375,85.375,31.25,31.5,85.25,85.5
12291,31.375,85.625,31.25,31.5,85.5,85.75
12292,31.375,85.875,31.25,31.5,85.75,86.0
12293,31.375,86.125,31.25,31.5,86.0,86.25
12294,31.375,86.375,31.25,31.5,86.25,86.5
12295,31.375,86.625,31.25,31.5,86.5,86.75
12296,31.375,86.875,31.25,31.5,86.75,87.0
12297,31.375,87.125,31.25,31.5,87.0,87.25
12298,31.375,87.375,31.25,31.5,87.25,87.5
12299,31.375,87.625,31.25,31.5,87.5,87.75
12300,31.375,87.875,31.25,31.5,87.75,88.0
12301,31.375,88.125,31.25,31.5,88.0,88.25
12302,31.375,88.375,31.25,31.5,88.25,88.5
12303,31.375,88.625,31.25,31.5,88.5,88.75
12304,31.375,88.875,31.25,31.5,88.75,89.0
12305,31.375,89.125,31.25,31.5,89.0,89.25
12306,31.375,89.375,31.25,31.5,89.25,89.5
12307,31.375,89.625,31.25,31.5,89.5,89.75
12308,31.375,89.875,31.25,31.5,89.75,90.0
12309,31.375,90.125,31.25,31.5,90.0,90.25
12310,31.375,90.375,31.25,31.5,90.25,90.5
12311,31.375,90.625,31.25,31.5,90.5,90.75
12312,31.375,90.875,31.25,31.5,90.75,91.0
12313,31.375,91.125,31.25,31.5,91.0,91.25
12314,31.375,91.375,31.25,31.5,91.25,91.5
12315,31.375,91.625,31.25,31.5,91.5,91.75
12316,31.375,91.875,31.25,31.5,91.75,92.0
12317,31.375,92.125,31.25,31.5,92.0,92.25
12318,31.375,92.375,31.25,31.5,92.25,92.5
12319,31.375,92.625,31.25,31.5,92.5,92.75
12320,31.375,92.875,31.25,31.5,92.75,93.0
12321,31.375,93.125,31.25,31.5,93.0,93.25
12322,31.375,93.375,31.25,31.5,93.25,93.5
12323,31.375,93.625,31.25,31.5,93.5,93.75
12324,31.375,93.875,31.25,31.5,93.75,94.0
12325,31.375,94.125,31.25,31.5,94.0,94.25
12326,31.375,94.375,31.25,31.5,94.25,94.5
12327,31.375,94.625,31.25,31.5,94.5,94.75
12328,31.375,94.875,31.25,31.5,94.75,95.0
12329,31.375,95.125,31.25,31.5,95.0,95.25
12330,31.375,95.375,31.25,31.5,95.25,95.5
12331,31.375,95.625,31.25,31.5,95.5,95.75
12332,31.375,95.875,31.25,31.5,95.75,96.0
12333,31.375,96.125,31.25,31.5,96.0,96.25
12334,31.375,96.375,31.25,31.5,96.25,96.5
12335,31.375,96.625,31.25,31.5,96.5,96.75
12336,31.375,96.875,31.25,31.5,96.75,97.0
12337,31.375,97.125,31.25,31.5,97.0,97.25
12338,31.375,97.375,31.25,31.5,97.25,97.5
12339,31.375,97.625,31.25,31.5,97.5,97.75
12340,31.375,97.875,31.25,31.5,97.75,98.0
12341,31.375,98.125,31.25,31.5,98.0,98.25
12342,31.625,68.125,31.5,31.75,68.0,68.25
12343,31.625,68.375,31.5,31.75,68.25,68.5
12344,31.625,68.625,31.5,31.75,68.5,68.75
12345,31.625,68.875,31.5,31.75,68.75,69.0
12346,31.625,69.125,31.5,31.75,69.0,69.25
12347,31.625,69.375,31.5,31.75,69.25,69.5
12348,31.625,69.625,31.5,31.75,69.5,69.75
12349,31.625,69.875,31.5,31.75,69.75,70.0
12350,31.625,70.125,31.5,31.75,70.0,70.25
12351,31.625,70.375,31.5,31.75,70.25,70.5
12352,31.625,70.625,31.5,31.75,70.5,70.75
12353,31.625,70.875,31.5,31.75,70.75,71.0
12354,31.625,71.125,31.5,31.75,71.0,71.25
12355,31.625,71.375,31.5,31.75,71.25,71.5
12356,31.625,71.625,31.5,31.75,71.5,71.75
12357,31.625,71.875,31.5,31.75,71.75,72.0
12358,31.625,72.125,31.5,31.75,72.0,72.25
12359,31.625,72.375,31.5,31.75,72.25,72.5
12360,31.625,72.625,31.5,31.75,72.5,72.75
12361,31.625,72.875,31.5,31.75,72.75,73.0
12362,31.625,73.125,31.5,31.75,73.0,73.25
12363,31.625,73.375,31.5,31.75,73.25,73.5
12364,31.625,73.625,31.5,31.75,73.5,73.75
12365,31.625,73.875,31.5,31.75,73.75,74.0
12366,31.625,74.125,31.5,31.75,74.0,74.25
12367,31.625,74.375,31.5,31.75,74.25,74.5
12368,31.625,74.625,31.5,31.75,74.5,74.75
12369,31.625,74.875,31.5,31.75,74.75,75.0
12370,31.625,75.125,31.5,31.75,75.0,75.25
12371,31.625,75.375,31.5,31.75,75.25,75.5
12372,31.625,75.625,31.5,31.75,75.5,75.75
12373,31.625,75.875,31.5,31.75,75.75,76.0
12374,31.625,76.125,31.5,31.75,76.0,76.25
12375,31.625,76.375,31.5,31.75,76.25,76.5
12376,31.625,76.625,31.5,31.75,76.5,76.75
12377,31.625,76.875,31.5,31.75,76.75,77.0
12378,31.625,77.125,31.5,31.75,77.0,77.25
12379,31.625,77.375,31.5,31.75,77.25,77.5
12380,31.625,77.625,31.5,31.75,77.5,77.75
12381,31.625,77.875,31.5,31.75,77.75,78.0
12382,31.625,78.125,31.5,31.75,78.0,78.25
12383,31.625,78.375,31.5,31.75,78.25,78.5
12384,31.625,78.625,31.5,31.75,78.5,78.75
12385,31.625,78.875,31.5,31.75,78.75,79.0
12386,31.625,79.125,31.5,31.75,79.0,79.25
12387,31.625,79.375,31.5,31.75,79.25,79.5
12388,31.625,79.625,31.5,31.75,79.5,79.75
