date,grid_id,HEM_daily
2023-06-01,6991,14.85
2023-06-01,6992,88.55
2023-06-01,6993,21.48
2023-06-01,6994,42.79
2023-06-01,6995,39.56
2023-06-01,6996,87.51
2023-06-01,6997,44.96
2023-06-01,6998,12.59
2023-06-01,6999,64.63
2023-06-01,7000,19.91
2023-06-01,7001,68.5
2023-06-01,7002,73.77
2023-06-01,7003,82.07
2023-06-01,7004,72.01
2023-06-01,7005,29.35
2023-06-01,7006,74.03
2023-06-01,7007,77.85
2023-06-01,7008,4.29
2023-06-01,7009,61.39
2023-06-01,7010,12.78
2023-06-01,7011,92.97
2023-06-01,7012,24.51
2023-06-01,7013,99.83
2023-06-01,7014,52.15
2023-06-01,7015,82.21
2023-06-01,7016,86.66
2023-06-01,7017,30.4
2023-06-01,7018,78.23
2023-06-01,7019,54.22
2023-06-01,7020,75.56
2023-06-01,7021,36.19
2023-06-01,7022,62.53
2023-06-01,7023,29.91
2023-06-01,7024,52.9
2023-06-01,7025,19.5
2023-06-01,7026,31.03
2023-06-01,7027,60.48
2023-06-01,7028,82.23
2023-06-01,7029,44.7
2023-06-01,7030,57.29
2023-06-01,7031,38.86
2023-06-01,7032,32.2
2023-06-01,7033,98.88
2023-06-01,7034,46.13
2023-06-01,7035,33.11
2023-06-01,7036,20.38
2023-06-01,7037,71.23
2023-06-01,7038,65.2
2023-06-01,7039,30.98
2023-06-01,7040,14.51
2023-06-01,7041,70.4
2023-06-01,7042,81.09
2023-06-01,7043,59.11
2023-06-01,7044,89.98
2023-06-01,7045,19.74
2023-06-01,7046,22.84
2023-06-01,7047,67.49
2023-06-01,7048,29.25
2023-06-01,7049,32.84
2023-06-01,7050,97.71
2023-06-01,7051,77.65
2023-06-01,7052,11.54
2023-06-01,7053,59.73
2023-06-01,7054,91.0
2023-06-01,7055,61.43
2023-06-01,7056,81.63
2023-06-01,7057,25.08
2023-06-01,7058,75.87
2023-06-01,7059,3.25
2023-06-01,7060,75.41
2023-06-01,7061,3.38
2023-06-01,7062,42.89
2023-06-01,7063,31.27
2023-06-01,7064,50.59
2023-06-01,7065,86.17
2023-06-01,7066,70.37
2023-06-01,7067,74.74
2023-06-01,7068,98.8
2023-06-01,7069,44.57
2023-06-01,7070,17.88
2023-06-01,7071,25.28
2023-06-01,7072,71.92
2023-06-01,7073,20.04
2023-06-01,7074,88.01
2023-06-01,7075,25.09
2023-06-01,7076,54.35
2023-06-01,7077,77.65
2023-06-01,7078,40.63
2023-06-01,7079,45.36
2023-06-01,7080,85.96
2023-06-01,7081,20.49
2023-06-01,7082,94.25
2023-06-01,7083,51.04
2023-06-01,7084,79.57
2023-06-01,7085,83.79
2023-06-01,7086,63.75
2023-06-01,7087,46.69
2023-06-01,7088,31.33
2023-06-01,7089,0.28
2023-06-01,7090,23.41
2023-06-01,7091,57.57
2023-06-01,7092,52.4
2023-06-01,7093,67.93
2023-06-01,7094,2.88
2023-06-01,7095,30.96
2023-06-01,7096,22.88
2023-06-01,7097,44.54
2023-06-01,7098,15.39
2023-06-01,7099,33.13
2023-06-01,7100,57.27
2023-06-01,7101,94.73
2023-06-01,7102,27.28
2023-06-01,7103,47.83
2023-06-01,7104,92.49
2023-06-01,7105,22.4
2023-06-01,7106,32.07
2023-06-01,7107,53.15
2023-06-01,7108,6.99
2023-06-01,7109,80.31
2023-06-01,7110,5.87
2023-06-01,7111,60.88
2023-06-01,7112,42.14
2023-06-01,7113,32.99
2023-06-01,7114,4.94
2023-06-01,7115,26.58
2023-06-01,7116,33.58
2023-06-01,7117,45.81
2023-06-01,7118,88.1
2023-06-01,7119,78.57
2023-06-01,7120,63.07
2023-06-01,7121,18.55
2023-06-01,7122,63.78
2023-06-01,7123,66.66
2023-06-01,7124,20.85
2023-06-01,7125,92.31
2023-06-01,7126,18.47
2023-06-01,7127,51.7
2023-06-01,7128,7.15
2023-06-01,7129,53.55
2023-06-01,7130,82.41
2023-06-01,7131,4.46
2023-06-01,7132,97.36
2023-06-01,7133,52.44
2023-06-01,7134,39.43
2023-06-01,7135,63.1
2023-06-01,7136,37.99
2023-06-01,7137,34.08
2023-06-01,7138,66.46
2023-06-01,7139,19.76
2023-06-01,7140,42.67
2023-06-01,7141,93.47
2023-06-01,7142,17.94
2023-06-01,7143,90.83
2023-06-01,7144,73.05
2023-06-01,7145,86.63
2023-06-01,7146,70.09
2023-06-01,7147,40.51
2023-06-01,7148,95.6
2023-06-01,7149,93.75
2023-06-01,7150,54.01
2023-06-01,7151,46.79
2023-06-01,7152,91.26
2023-06-01,7153,29.18
2023-06-01,7154,30.03
2023-06-01,7155,50.27
2023-06-01,7156,15.03
2023-06-01,7157,5.98
2023-06-01,7158,31.77
2023-06-01,7159,37.43
2023-06-01,7160,44.72
2023-06-01,7161,35.4
2023-06-01,7162,64.74
2023-06-01,7163,21.39
2023-06-01,7164,34.74
2023-06-01,7165,68.6
2023-06-01,7166,42.28
2023-06-01,7167,61.02
2023-06-01,7168,15.69
2023-06-01,7169,62.88
2023-06-01,7170,16.84
2023-06-01,7171,71.42
2023-06-01,7172,76.37
2023-06-01,7173,51.95
2023-06-01,7174,44.95
2023-06-01,7175,37.4
2023-06-01,7176,5.61
2023-06-01,7177,62.64
2023-06-01,7178,5.12
2023-06-01,7179,29.56
2023-06-01,7180,25.98
2023-06-01,7181,44.99
2023-06-01,7182,77.82
2023-06-01,7183,66.27
2023-06-01,7184,93.06
2023-06-01,7185,63.46
2023-06-01,7186,89.64
2023-06-01,7187,73.52
2023-06-01,7188,13.66
2023-06-01,7189,14.92
2023-06-01,7190,86.55
2023-06-01,7191,98.19
2023-06-01,7192,58.56
2023-06-01,7193,8.51
2023-06-01,7194,53.4
2023-06-01,7195,71.2
2023-06-01,7196,29.95
2023-06-01,7197,96.49
2023-06-01,7198,13.83
2023-06-01,7199,19.06
2023-06-01,7200,49.16
2023-06-01,7201,90.19
2023-06-01,7202,79.63
2023-06-01,7203,18.14
2023-06-01,7204,6.17
2023-06-01,7205,14.37
2023-06-01,7206,50.82
2023-06-01,7207,62.79
2023-06-01,7208,30.46
2023-06-01,7209,81.4
2023-06-01,7210,37.3
2023-06-01,7211,65.51
2023-06-01,7212,54.28
2023-06-01,7213,64.17
2023-06-01,7214,48.62
2023-06-01,7215,2.43
2023-06-01,7216,60.9
2023-06-01,7217,30.4
2023-06-01,7218,21.27
2023-06-01,7219,54.53
2023-06-01,7220,96.68
2023-06-01,7221,73.67
2023-06-01,7222,69.35
2023-06-01,7223,30.41
2023-06-01,7224,43.02
2023-06-01,7225,88.57
2023-06-01,7226,82.32
2023-06-01,7227,59.5
2023-06-01,7228,18.24
2023-06-01,7229,29.39
2023-06-01,7230,94.3
2023-06-01,7231,64.43
2023-06-01,7232,57.73
2023-06-01,7233,75.62
2023-06-01,7234,19.87
2023-06-01,7235,52.29
2023-06-01,7236,28.43
2023-06-01,7237,95.98
2023-06-01,7238,92.94
2023-06-01,7239,23.1
2023-06-01,7240,69.25
2023-06-01,7241,14.35
2023-06-01,7242,10.69
2023-06-01,7243,39.15
2023-06-01,7244,29.05
2023-06-01,7245,67.34
2023-06-01,7246,19.36
2023-06-01,7247,20.34
2023-06-01,7248,82.77
2023-06-01,7249,14.1
2023-06-01,7250,93.68
2023-06-01,7251,65.42
2023-06-01,7252,19.67
2023-06-01,7253,72.43
2023-06-01,7254,53.36
2023-06-01,7255,48.64
2023-06-01,7256,5.69
2023-06-01,7257,9.01
2023-06-01,7258,79.49
2023-06-01,7259,65.52
2023-06-01,7260,2.89
2023-06-01,7261,55.86
2023-06-01,7262,90.95
2023-06-01,7263,74.0
2023-06-01,7264,33.74
2023-06-01,7265,86.46
2023-06-01,7266,96.09
2023-06-01,7267,86.93
2023-06-01,7268,33.17
2023-06-01,7269,18.58
2023-06-01,7270,87.75
2023-06-01,7271,41.36
2023-06-01,7272,89.57
2023-06-01,7273,13.36
2023-06-01,7274,1.04
2023-06-01,7275,29.46
2023-06-01,7276,45.35
2023-06-01,7277,45.13
2023-06-01,7278,69.69
2023-06-01,7279,95.6
2023-06-01,7280,38.13
2023-06-01,7281,88.11
2023-06-01,7282,28.95
2023-06-01,7283,54.08
2023-06-01,7284,63.74
2023-06-01,7285,36.29
2023-06-01,7286,28.73
2023-06-01,7287,46.75
2023-06-01,7288,67.21
2023-06-01,7289,14.1
2023-06-01,7290,15.98
2023-06-01,7291,30.72
2023-06-01,7292,22.09
2023-06-01,7293,82.12
2023-06-01,7294,8.53
2023-06-01,7295,36.91
2023-06-01,7296,23.42
2023-06-01,7297,61.81
2023-06-01,7298,75.12
2023-06-01,7299,44.01
2023-06-01,7300,70.51
2023-06-01,7301,76.35
2023-06-01,7302,68.29
2023-06-01,7303,60.34
2023-06-01,7304,81.99
2023-06-01,7305,10.09
2023-06-01,7306,22.57
2023-06-01,7307,64.61
2023-06-01,7308,15.7
2023-06-01,7309,57.44
2023-06-01,7310,94.85
2023-06-01,7311,26.12
2023-06-01,7312,24.09
2023-06-01,7313,57.17
2023-06-01,7314,8.1
2023-06-01,7315,4.63
2023-06-01,7316,81.06
2023-06-01,7317,66.08
2023-06-01,7318,5.23
2023-06-01,7319,83.26
2023-06-01,7320,38.55
2023-06-01,7321,5.28
2023-06-01,7322,51.98
2023-06-01,7323,50.54
2023-06-01,7324,84.19
2023-06-01,7325,78.05
2023-06-01,7326,6.69
2023-06-01,7327,53.08
2023-06-01,7328,0.32
2023-06-01,7329,40.04
2023-06-01,7330,3.75
2023-06-01,7331,5.51
2023-06-01,7332,90.96
2023-06-01,7333,36.05
2023-06-01,7334,62.42
2023-06-01,7335,53.47
2023-06-01,7336,61.43
2023-06-01,7337,73.41
2023-06-01,7338,98.43
2023-06-01,7339,20.21
2023-06-01,7340,96.42
2023-06-01,7341,19.37
2023-06-01,7342,71.75
2023-06-01,7343,87.03
2023-06-01,7344,39.89
2023-06-01,7345,74.98
2023-06-01,7346,65.41
2023-06-01,7347,11.09
2023-06-01,7348,40.07
2023-06-01,7349,64.95
2023-06-01,7350,81.58
2023-06-01,7351,31.87
2023-06-01,7352,38.97
2023-06-01,7353,32.57
2023-06-01,7354,21.09
2023-06-01,7355,83.44
2023-06-01,7356,71.45
2023-06-01,7357,20.91
2023-06-01,7358,66.61
2023-06-01,7359,24.41
2023-06-01,7360,15.0
2023-06-01,7361,23.15
2023-06-01,7362,3.83
2023-06-01,7363,39.32
2023-06-01,7364,57.23
2023-06-01,7365,97.15
2023-06-01,7366,42.45
2023-06-01,7367,63.97
2023-06-01,7368,65.85
2023-06-01,7369,91.14
2023-06-01,7370,39.46
2023-06-01,7371,6.61
2023-06-01,7372,13.67
2023-06-01,7373,55.29
2023-06-01,7374,4.43
2023-06-01,7375,76.25
2023-06-01,7376,33.17
2023-06-01,7377,23.77
2023-06-01,7378,48.85
2023-06-01,7379,86.2
2023-06-01,7380,2.19
2023-06-01,7381,76.74
2023-06-01,7382,0.17
2023-06-01,7383,87.72
2023-06-01,7384,1.43
2023-06-01,7385,46.16
2023-06-01,7386,50.66
2023-06-01,7387,50.66
2023-06-01,7388,66.98
2023-06-01,7389,11.92
2023-06-01,7390,96.96
2023-06-01,7391,35.3
2023-06-01,7392,20.11
2023-06-01,7393,56.65
2023-06-01,7394,94.15
2023-06-01,7395,44.47
2023-06-01,7396,47.24
2023-06-01,7397,99.16
2023-06-01,7398,65.58
2023-06-01,7399,13.25
2023-06-01,7400,45.17
2023-06-01,7401,1.61
2023-06-01,7402,27.33
2023-06-01,7403,14.06
2023-06-01,7404,69.52
2023-06-01,7405,92.43
2023-06-01,7406,48.98
2023-06-01,7407,61.97
2023-06-01,7408,99.17
2023-06-01,7409,38.02
2023-06-01,7410,20.5
2023-06-01,7411,31.29
2023-06-01,7412,11.19
2023-06-01,7413,35.85
2023-06-01,7414,72.64
2023-06-01,7415,38.6
2023-06-01,7416,40.39
2023-06-01,7417,28.86
2023-06-01,7418,71.38
2023-06-01,7419,52.91
2023-06-01,7420,56.36
2023-06-01,7421,76.02
2023-06-01,7422,5.56
2023-06-01,7423,56.06
2023-06-01,7424,67.83
2023-06-01,7425,21.43
2023-06-01,7426,57.46
2023-06-01,7427,52.36
2023-06-01,7428,17.29
2023-06-01,7429,77.14
2023-06-01,7430,58.32
2023-06-01,7431,23.08
2023-06-01,7432,40.61
2023-06-01,7433,46.33
2023-06-01,7434,65.98
2023-06-01,7435,6.79
2023-06-01,7436,26.29
2023-06-01,7437,27.85
2023-06-01,7438,84.33
2023-06-01,7439,62.05
2023-06-01,7440,67.97
2023-06-01,7441,56.33
2023-06-01,7442,7.95
2023-06-01,7443,53.34
2023-06-01,7444,57.03
2023-06-01,7445,86.09
2023-06-01,7446,1.38
2023-06-01,7447,39.84
2023-06-01,7448,0.61
2023-06-01,7449,61.55
2023-06-01,7450,1.65
2023-06-01,7451,11.99
2023-06-01,7452,87.57
2023-06-01,7453,99.54
2023-06-01,7454,75.22
2023-06-01,7455,92.19
2023-06-01,7456,86.45
2023-06-01,7457,21.27
2023-06-01,7458,19.63
2023-06-01,7459,63.37
2023-06-01,7460,30.68
2023-06-01,7461,69.74
2023-06-01,7462,6.94
2023-06-01,7463,5.68
2023-06-01,7464,58.03
2023-06-01,7465,60.03
2023-06-01,7466,75.56
2023-06-01,7467,10.11
2023-06-01,7468,90.28
2023-06-01,7469,58.05
2023-06-01,7470,40.43
2023-06-01,7471,61.42
2023-06-01,7472,30.41
2023-06-01,7473,29.64
2023-06-01,7474,57.86
2023-06-01,7475,36.13
2023-06-01,7476,33.0
2023-06-01,7477,48.21
2023-06-01,7478,48.47
2023-06-01,7479,51.09
2023-06-01,7480,71.58
2023-06-01,7481,20.1
2023-06-01,7482,73.35
2023-06-01,7483,40.54
2023-06-01,7484,89.41
2023-06-01,7485,28.7
2023-06-01,7486,22.62
2023-06-01,7487,23.59
2023-06-01,7488,1.31
2023-06-01,7489,47.17
2023-06-01,7490,17.87
2023-06-01,7491,94.69
2023-06-01,7492,58.94
2023-06-01,7493,85.85
2023-06-01,7494,71.56
2023-06-01,7495,39.97
2023-06-01,7496,22.56
2023-06-01,7497,75.54
2023-06-01,7498,4.55
2023-06-01,7499,60.81
2023-06-01,7500,76.08
2023-06-01,7501,23.31
2023-06-01,7502,43.38
2023-06-01,7503,77.54
2023-06-01,7504,72.02
2023-06-01,7505,93.58
2023-06-01,7506,22.83
2023-06-01,7507,11.24
2023-06-01,7508,27.25
2023-06-01,7509,65.45
2023-06-01,7510,92.79
2023-06-01,7511,42.33
2023-06-01,7512,72.2
2023-06-01,7513,21.2
2023-06-01,7514,11.41
2023-06-01,7515,47.76
2023-06-01,7516,58.1
2023-06-01,7517,29.04
2023-06-01,7518,48.15
2023-06-01,7519,42.26
2023-06-01,7520,35.73
2023-06-01,7521,34.28
2023-06-01,7522,60.41
2023-06-01,7523,39.19
2023-06-01,7524,16.45
2023-06-01,7525,51.77
2023-06-01,7526,25.78
2023-06-01,7527,4.57
2023-06-01,7528,46.24
2023-06-01,7529,58.54
2023-06-01,7530,84.32
2023-06-01,7531,2.56
2023-06-01,7532,90.31
2023-06-01,7533,25.68
2023-06-01,7534,91.8
2023-06-01,7535,4.17
2023-06-01,7536,46.71
2023-06-01,7537,16.28
2023-06-01,7538,73.99
2023-06-01,7539,25.31
2023-06-01,7540,35.09
2023-06-01,7541,66.16
2023-06-01,7542,15.86
2023-06-01,7543,67.69
2023-06-01,7544,43.28
2023-06-01,7545,48.57
2023-06-01,7546,3.06
2023-06-01,7547,0.1
2023-06-01,7548,70.17
2023-06-01,7549,55.88
2023-06-01,7550,96.32
2023-06-01,7551,12.82
2023-06-01,7552,30.74
2023-06-01,7553,54.49
2023-06-01,7554,76.45
2023-06-01,7555,37.94
2023-06-01,7556,74.45
2023-06-01,7557,14.26
2023-06-01,7558,45.32
2023-06-01,7559,31.76
2023-06-01,7560,38.41
2023-06-01,7561,77.16
2023-06-01,7562,89.61
2023-06-01,7563,17.09
2023-06-01,7564,27.6
2023-06-01,7565,31.15
2023-06-01,7566,64.79
2023-06-01,7567,77.29
2023-06-01,7568,37.02
2023-06-01,7569,49.32
2023-06-01,7570,35.46
2023-06-01,7571,30.88
2023-06-01,7572,28.78
2023-06-01,7573,67.96
2023-06-01,7574,76.3
2023-06-01,7575,32.63
2023-06-01,7576,73.35
2023-06-01,7577,24.83
2023-06-01,7578,78.45
2023-06-01,7579,72.82
2023-06-01,7580,37.06
2023-06-01,7581,34.48
2023-06-01,7582,58.73
2023-06-01,7583,37.24
2023-06-01,7584,91.08
2023-06-01,7585,66.8
2023-06-01,7586,94.45
2023-06-01,7587,50.68
2023-06-01,7588,46.25
2023-06-01,7589,34.74
2023-06-01,7590,88.21
2023-06-01,7591,2.08
2023-06-01,7592,79.98
2023-06-01,7593,92.93
2023-06-01,7594,62.19
2023-06-01,7595,8.59
2023-06-01,7596,77.6
2023-06-01,7597,88.44
2023-06-01,7598,72.32
2023-06-01,7599,47.81
2023-06-01,7600,91.88
2023-06-01,7601,42.98
2023-06-01,7602,90.39
2023-06-01,7603,34.51
2023-06-01,7604,44.36
2023-06-01,7605,24.21
2023-06-01,7606,98.83
2023-06-01,7607,29.32
2023-06-01,7608,28.17
2023-06-01,7609,89.81
2023-06-01,7610,93.01
2023-06-01,7611,69.6
2023-06-01,7612,93.77
2023-06-01,7613,84.78
2023-06-01,7614,17.11
2023-06-01,7615,17.78
2023-06-01,7616,45.56
2023-06-01,7617,89.6
2023-06-01,7618,38.16
2023-06-01,7619,84.76
2023-06-01,7620,73.75
2023-06-01,7621,41.38
2023-06-01,7622,94.8
2023-06-01,7623,21.01
2023-06-01,7624,1.9
2023-06-01,7625,50.67
2023-06-01,7626,9.74
2023-06-01,7627,57.41
2023-06-01,7628,86.0
2023-06-01,7629,50.74
2023-06-01,7630,62.13
2023-06-01,7631,33.45
2023-06-01,7632,43.8
2023-06-01,7633,69.74
2023-06-01,7634,68.2
2023-06-01,7635,2.1
2023-06-01,7636,22.49
2023-06-01,7637,54.79
2023-06-01,7638,24.63
2023-06-01,7639,87.21
2023-06-01,7640,26.99
2023-06-01,7641,35.19
2023-06-01,7642,25.13
2023-06-01,7643,0.46
2023-06-01,7644,32.56
2023-06-01,7645,18.64
2023-06-01,7646,18.78
2023-06-01,7647,29.29
2023-06-01,7648,4.97
2023-06-01,7649,93.21
2023-06-01,7650,18.03
2023-06-01,7651,80.92
2023-06-01,7652,56.9
2023-06-01,7653,85.37
2023-06-01,7654,35.07
2023-06-01,7655,7.74
2023-06-01,7656,34.15
2023-06-01,7657,30.93
2023-06-01,7658,3.35
2023-06-01,7659,51.92
2023-06-01,7660,41.63
2023-06-01,7661,11.5
2023-06-01,7662,24.2
2023-06-01,7663,84.92
2023-06-01,7664,81.29
2023-06-01,7665,5.51
2023-06-01,7666,70.29
2023-06-01,7667,2.88
2023-06-01,7668,38.59
2023-06-01,7669,49.22
2023-06-01,7670,17.91
2023-06-01,7671,11.69
2023-06-01,7672,23.59
2023-06-01,7673,65.69
2023-06-01,7674,43.32
2023-06-01,7675,64.98
2023-06-01,7676,35.97
2023-06-01,7677,73.96
2023-06-01,7678,81.1
2023-06-01,7679,48.07
2023-06-01,7680,57.39
2023-06-01,7681,0.57
2023-06-01,7682,15.82
2023-06-01,7683,6.47
2023-06-01,7684,22.47
2023-06-01,7685,54.89
2023-06-01,7686,85.47
2023-06-01,7687,71.67
2023-06-01,7688,15.54
2023-06-01,7689,44.67
2023-06-01,7690,27.41
2023-06-01,7691,93.03
2023-06-01,7692,72.3
2023-06-01,7693,63.3
2023-06-01,7694,5.03
2023-06-01,7695,63.28
2023-06-01,7696,38.45
2023-06-01,7697,43.98
2023-06-01,7698,45.43
2023-06-01,7699,69.06
2023-06-01,7700,91.48
2023-06-01,7701,57.24
2023-06-01,7702,52.91
2023-06-01,7703,81.62
2023-06-01,7704,41.64
2023-06-01,7705,12.46
2023-06-01,7706,67.71
2023-06-01,7707,72.13
2023-06-01,7708,65.16
2023-06-01,7709,56.47
2023-06-01,7710,71.03
2023-06-01,7711,98.76
2023-06-01,7712,46.01
2023-06-01,7713,0.25
2023-06-01,7714,32.6
2023-06-01,7715,13.65
2023-06-01,7716,67.34
2023-06-01,7717,37.39
2023-06-01,7718,84.94
2023-06-01,7719,80.52
2023-06-01,7720,92.32
2023-06-01,7721,26.92
2023-06-01,7722,29.56
2023-06-01,7723,88.22
2023-06-01,7724,13.93
2023-06-01,7725,18.03
2023-06-01,7726,15.01
2023-06-01,7727,38.02
2023-06-01,7728,79.59
2023-06-01,7729,40.23
2023-06-01,7730,49.7
2023-06-01,7731,67.21
2023-06-01,7732,54.21
2023-06-01,7733,41.43
2023-06-01,7734,57.7
2023-06-01,7735,39.04
2023-06-01,7736,77.22
2023-06-01,7737,39.78
2023-06-01,7738,84.46
2023-06-01,7739,79.33
2023-06-01,7740,15.69
2023-06-01,7741,89.97
2023-06-01,7742,86.04
2023-06-01,7743,14.17
2023-06-01,7744,12.63
2023-06-01,7745,23.63
2023-06-01,7746,72.25
2023-06-01,7747,60.75
2023-06-01,7748,90.08
2023-06-01,7749,39.76
2023-06-01,7750,75.73
2023-06-01,7751,49.75
2023-06-01,7752,36.89
2023-06-01,7753,98.6
2023-06-01,7754,35.88
2023-06-01,7755,20.36
2023-06-01,7756,17.06
2023-06-01,7757,7.78
2023-06-01,7758,35.61
2023-06-01,7759,92.22
2023-06-01,7760,36.64
2023-06-01,7761,8.66
2023-06-01,7762,91.16
2023-06-01,7763,46.92
2023-06-01,7764,23.43
2023-06-01,7765,56.85
2023-06-01,7766,22.43
2023-06-01,7767,75.24
2023-06-01,7768,46.92
2023-06-01,7769,64.99
2023-06-01,7770,38.84
2023-06-01,7771,65.0
2023-06-01,7772,1.07
2023-06-01,7773,74.67
2023-06-01,7774,3.1
2023-06-01,7775,71.67
2023-06-01,7776,69.26
2023-06-01,7777,19.48
2023-06-01,7778,39.93
2023-06-01,7779,54.52
2023-06-01,7780,19.58
2023-06-01,7781,86.83
2023-06-01,7782,26.75
2023-06-01,7783,92.45
2023-06-01,7784,60.65
2023-06-01,7785,76.93
2023-06-01,7786,41.7
2023-06-01,7787,62.22
2023-06-01,7788,16.81
2023-06-01,7789,1.93
2023-06-01,7790,7.88
2023-06-01,7791,8.83
2023-06-01,7792,49.43
2023-06-01,7793,94.15
2023-06-01,7794,60.44
2023-06-01,7795,62.88
2023-06-01,7796,57.65
2023-06-01,7797,99.51
2023-06-01,7798,26.3
2023-06-01,7799,68.46
2023-06-01,7800,63.62
2023-06-01,7801,1.34
2023-06-01,7802,64.86
2023-06-01,7803,65.87
2023-06-01,7804,42.07
2023-06-01,7805,89.86
2023-06-01,7806,16.84
2023-06-01,7807,0.71
2023-06-01,7808,46.92
2023-06-01,7809,49.45
2023-06-01,7810,96.76
2023-06-01,7811,63.34
2023-06-01,7812,3.2
2023-06-01,7813,67.28
2023-06-01,7814,33.72
2023-06-01,7815,81.1
2023-06-01,7816,44.26
2023-06-01,7817,86.87
2023-06-01,7818,83.37
2023-06-01,7819,96.47
2023-06-01,7820,35.0
2023-06-01,7821,98.49
2023-06-01,7822,82.78
2023-06-01,7823,13.56
2023-06-01,7824,19.56
2023-06-01,7825,8.44
2023-06-01,7826,95.08
2023-06-01,7827,82.72
2023-06-01,7828,94.45
2023-06-01,7829,53.55
2023-06-01,7830,14.94
2023-06-01,7831,18.76
2023-06-01,7832,92.52
2023-06-01,7833,73.22
2023-06-01,7834,17.68
2023-06-01,7835,4.78
2023-06-01,7836,66.08
2023-06-01,7837,31.38
2023-06-01,7838,2.45
2023-06-01,7839,25.85
2023-06-01,7840,71.82
2023-06-01,7841,19.69
2023-06-01,7842,83.2
2023-06-01,7843,89.83
2023-06-01,7844,24.2
2023-06-01,7845,38.4
2023-06-01,7846,42.23
2023-06-01,7847,22.14
2023-06-01,7848,89.62
2023-06-01,7849,27.5
2023-06-01,7850,30.42
2023-06-01,7851,61.7
2023-06-01,7852,32.7
2023-06-01,7853,47.58
2023-06-01,7854,91.93
2023-06-01,7855,34.3
2023-06-01,7856,64.36
2023-06-01,7857,46.12
2023-06-01,7858,73.26
2023-06-01,7859,94.84
2023-06-01,7860,87.32
2023-06-01,7861,7.76
2023-06-01,7862,99.09
2023-06-01,7863,66.31
2023-06-01,7864,16.48
2023-06-01,7865,85.7
2023-06-01,7866,36.12
2023-06-01,7867,64.53
2023-06-01,7868,79.22
2023-06-01,7869,82.48
2023-06-01,7870,53.18
2023-06-01,7871,18.03
2023-06-01,7872,31.06
2023-06-01,7873,57.14
2023-06-01,7874,47.52
2023-06-01,7875,95.79
2023-06-01,7876,90.31
2023-06-01,7877,39.53
2023-06-01,7878,68.11
2023-06-01,7879,10.45
2023-06-01,7880,25.92
2023-06-01,7881,0.63
2023-06-01,7882,64.96
2023-06-01,7883,16.84
2023-06-01,7884,73.79
2023-06-01,7885,85.71
2023-06-01,7886,73.64
2023-06-01,7887,26.88
2023-06-01,7888,21.16
2023-06-01,7889,25.63
2023-06-01,7890,81.58
2023-06-01,7891,83.43
2023-06-01,7892,8.88
2023-06-01,7893,2.03
2023-06-01,7894,26.63
2023-06-01,7895,94.7
2023-06-01,7896,76.46
2023-06-01,7897,80.6
2023-06-01,7898,93.51
2023-06-01,7899,11.67
2023-06-01,7900,68.8
2023-06-01,7901,86.65
2023-06-01,7902,17.61
2023-06-01,7903,54.8
2023-06-01,7904,61.01
2023-06-01,7905,34.25
2023-06-01,7906,31.39
2023-06-01,7907,18.08
2023-06-01,7908,47.87
2023-06-01,7909,87.3
2023-06-01,7910,73.61
2023-06-01,7911,16.54
2023-06-01,7912,77.6
2023-06-01,7913,16.54
2023-06-01,7914,80.28
2023-06-01,7915,18.28
2023-06-01,7916,64.79
2023-06-01,7917,83.61
2023-06-01,7918,65.41
2023-06-01,7919,22.27
2023-06-01,7920,82.1
2023-06-01,7921,58.67
2023-06-01,7922,98.71
2023-06-01,7923,8.69
2023-06-01,7924,51.21
2023-06-01,7925,0.29
2023-06-01,7926,10.73
2023-06-01,7927,45.39
2023-06-01,7928,46.69
2023-06-01,7929,49.06
2023-06-01,7930,30.37
2023-06-01,7931,78.52
2023-06-01,7932,67.68
2023-06-01,7933,67.45
2023-06-01,7934,36.69
2023-06-01,7935,23.73
2023-06-01,7936,47.89
2023-06-01,7937,98.07
2023-06-01,7938,56.94
2023-06-01,7939,80.36
2023-06-01,7940,92.01
2023-06-01,7941,95.68
2023-06-01,7942,1.21
2023-06-01,7943,55.95
2023-06-01,7944,64.36
2023-06-01,7945,79.37
2023-06-01,7946,62.88
2023-06-01,7947,48.24
2023-06-01,7948,3.41
2023-06-01,7949,99.19
2023-06-01,7950,93.92
2023-06-01,7951,16.05
2023-06-01,7952,19.24
2023-06-01,7953,10.52
2023-06-01,7954,28.78
2023-06-01,7955,68.22
2023-06-01,7956,26.07
2023-06-01,7957,52.94
2023-06-01,7958,40.87
2023-06-01,7959,58.48
2023-06-01,7960,53.58
2023-06-01,7961,18.0
2023-06-01,7962,40.6
2023-06-01,7963,7.26
2023-06-01,7964,69.0
2023-06-01,7965,73.16
2023-06-01,7966,44.4
2023-06-01,7967,7.58
2023-06-01,7968,63.84
2023-06-01,7969,1.34
2023-06-01,7970,19.63
2023-06-01,7971,3.55
2023-06-01,7972,96.0
2023-06-01,7973,18.55
2023-06-01,7974,41.18
2023-06-01,7975,31.27
2023-06-01,7976,35.63
2023-06-01,7977,13.3
2023-06-01,7978,38.64
2023-06-01,7979,94.19
2023-06-01,7980,80.13
2023-06-01,7981,90.41
2023-06-01,7982,85.82
2023-06-01,7983,45.62
2023-06-01,7984,44.28
2023-06-01,7985,98.26
2023-06-01,7986,97.83
2023-06-01,7987,38.85
2023-06-01,7988,32.16
2023-06-01,7989,98.07
