date,grid_id,CMP_cloud_mean
2023-06-01,4898,0.426
2023-06-01,4899,0.379
2023-06-01,4900,0.955
2023-06-01,4901,0.566
2023-06-01,4902,0.611
2023-06-01,4903,0.133
2023-06-01,4904,0.224
2023-06-01,4905,0.581
2023-06-01,4906,0.969
2023-06-01,4907,0.346
2023-06-01,4908,0.269
2023-06-01,4909,0.55
2023-06-01,4910,0.949
2023-06-01,4911,0.667
2023-06-01,4912,0.373
2023-06-01,4913,0.375
2023-06-01,4914,0.706
2023-06-01,4915,0.717
2023-06-01,4916,0.901
2023-06-01,4917,0.05
2023-06-01,4918,0.303
2023-06-01,4919,0.28
2023-06-01,4920,0.685
2023-06-01,4921,0.248
2023-06-01,4922,0.859
2023-06-01,4923,0.169
2023-06-01,4924,0.188
2023-06-01,4925,0.935
2023-06-01,4926,0.172
2023-06-01,4927,0.693
2023-06-01,4928,0.302
2023-06-01,4929,0.637
2023-06-01,4930,0.483
2023-06-01,4931,0.775
2023-06-01,4932,0.189
2023-06-01,4933,0.649
2023-06-01,4934,0.141
2023-06-01,4935,0.615
2023-06-01,4936,0.558
2023-06-01,4937,0.869
2023-06-01,4938,0.543
2023-06-01,4939,0.178
2023-06-01,4940,0.706
2023-06-01,4941,0.382
2023-06-01,4942,0.558
2023-06-01,4943,0.639
2023-06-01,4944,0.043
2023-06-01,4945,0.198
2023-06-01,4946,0.349
2023-06-01,4947,0.251
2023-06-01,4948,0.878
2023-06-01,4949,0.791
2023-06-01,4950,0.738
2023-06-01,4951,0.945
2023-06-01,4952,0.208
2023-06-01,4953,0.692
2023-06-01,4954,0.116
2023-06-01,4955,0.268
2023-06-01,4956,0.351
2023-06-01,4957,0.121
2023-06-01,4958,0.822
2023-06-01,4959,0.508
2023-06-01,4960,0.388
2023-06-01,4961,0.646
2023-06-01,4962,0.162
2023-06-01,4963,0.753
2023-06-01,4964,0.444
2023-06-01,4965,0.471
2023-06-01,4966,0.509
2023-06-01,4967,0.945
2023-06-01,4968,0.819
2023-06-01,4969,0.683
2023-06-01,4970,0.154
2023-06-01,4971,0.091
2023-06-01,4972,0.848
2023-06-01,4973,0.079
2023-06-01,4974,0.409
2023-06-01,4975,0.228
2023-06-01,4976,0.644
2023-06-01,4977,0.438
2023-06-01,4978,0.257
2023-06-01,4979,0.499
2023-06-01,4980,0.276
2023-06-01,4981,0.769
2023-06-01,4982,0.022
2023-06-01,4983,0.579
2023-06-01,4984,0.603
2023-06-01,4985,0.56
2023-06-01,4986,0.218
2023-06-01,4987,0.95
2023-06-01,4988,0.142
2023-06-01,4989,0.106
2023-06-01,4990,0.304
2023-06-01,4991,0.943
2023-06-01,4992,0.054
2023-06-01,4993,0.551
2023-06-01,4994,0.552
2023-06-01,4995,0.09
2023-06-01,4996,0.932
2023-06-01,4997,0.459
2023-06-01,4998,0.589
2023-06-01,4999,0.537
2023-06-01,5000,0.498
2023-06-01,5001,0.101
2023-06-01,5002,0.992
2023-06-01,5003,0.567
2023-06-01,5004,0.43
2023-06-01,5005,0.338
2023-06-01,5006,0.769
2023-06-01,5007,0.892
2023-06-01,5008,0.759
2023-06-01,5009,0.876
2023-06-01,5010,0.725
2023-06-01,5011,0.918
2023-06-01,5012,0.562
2023-06-01,5013,0.745
2023-06-01,5014,0.184
2023-06-01,5015,0.783
2023-06-01,5016,0.73
2023-06-01,5017,0.911
2023-06-01,5018,0.028
2023-06-01,5019,0.776
2023-06-01,5020,0.626
2023-06-01,5021,0.664
2023-06-01,5022,0.339
2023-06-01,5023,0.499
2023-06-01,5024,0.895
2023-06-01,5025,0.335
2023-06-01,5026,0.616
2023-06-01,5027,0.949
2023-06-01,5028,0.302
2023-06-01,5029,0.021
2023-06-01,5030,0.365
2023-06-01,5031,0.404
2023-06-01,5032,0.527
2023-06-01,5033,0.267
2023-06-01,5034,0.913
2023-06-01,5035,0.827
2023-06-01,5036,0.123
2023-06-01,5037,0.599
2023-06-01,5038,0.797
2023-06-01,5039,0.646
2023-06-01,5040,0.627
2023-06-01,5041,0.762
2023-06-01,5042,0.374
2023-06-01,5043,0.102
2023-06-01,5044,0.608
2023-06-01,5045,0.092
2023-06-01,5046,0.136
2023-06-01,5047,0.459
2023-06-01,5048,0.348
2023-06-01,5049,0.53
2023-06-01,5050,0.661
2023-06-01,5051,0.255
2023-06-01,5052,0.003
2023-06-01,5053,0.898
2023-06-01,5054,0.773
2023-06-01,5055,0.948
2023-06-01,5056,0.991
2023-06-01,5057,0.323
2023-06-01,5058,0.576
2023-06-01,5059,0.265
2023-06-01,5060,0.819
2023-06-01,5061,0.813
2023-06-01,5062,0.218
2023-06-01,5063,0.602
2023-06-01,5064,0.929
2023-06-01,5065,0.301
2023-06-01,5066,0.629
2023-06-01,5067,0.608
2023-06-01,5068,0.896
2023-06-01,5069,0.005
2023-06-01,5070,0.209
2023-06-01,5071,0.913
2023-06-01,5072,0.103
2023-06-01,5073,0.044
2023-06-01,5074,0.622
2023-06-01,5075,0.971
2023-06-01,5076,0.873
2023-06-01,5077,0.588
2023-06-01,5078,0.304
2023-06-01,5079,0.632
2023-06-01,5080,0.966
2023-06-01,5081,0.582
2023-06-01,5082,0.95
2023-06-01,5083,0.939
2023-06-01,5084,0.869
2023-06-01,5085,0.873
2023-06-01,5086,0.821
2023-06-01,5087,0.417
2023-06-01,5088,0.313
2023-06-01,5089,0.303
2023-06-01,5090,0.795
2023-06-01,5091,0.101
2023-06-01,5092,0.268
2023-06-01,5093,0.515
2023-06-01,5094,0.05
2023-06-01,5095,0.853
2023-06-01,5096,0.519
2023-06-01,5097,0.49
2023-06-01,5098,0.154
2023-06-01,5099,0.339
2023-06-01,5100,0.653
2023-06-01,5101,0.282
2023-06-01,5102,0.051
2023-06-01,5103,0.809
2023-06-01,5104,0.931
2023-06-01,5105,0.336
2023-06-01,5106,0.627
2023-06-01,5107,0.39
2023-06-01,5108,0.343
2023-06-01,5109,0.897
2023-06-01,5110,0.218
2023-06-01,5111,0.305
2023-06-01,5112,0.248
2023-06-01,5113,0.308
2023-06-01,5114,0.175
2023-06-01,5115,0.081
2023-06-01,5116,0.327
2023-06-01,5117,0.768
2023-06-01,5118,0.989
2023-06-01,5119,0.988
2023-06-01,5120,0.172
2023-06-01,5121,0.467
2023-06-01,5122,0.859
2023-06-01,5123,0.487
2023-06-01,5124,0.726
2023-06-01,5125,0.587
2023-06-01,5126,0.215
2023-06-01,5127,1.0
2023-06-01,5128,0.333
2023-06-01,5129,0.432
2023-06-01,5130,0.878
2023-06-01,5131,0.832
2023-06-01,5132,0.92
2023-06-01,5133,0.024
2023-06-01,5134,0.043
2023-06-01,5135,0.842
2023-06-01,5136,0.15
2023-06-01,5137,0.615
2023-06-01,5138,0.093
2023-06-01,5139,0.714
2023-06-01,5140,0.448
2023-06-01,5141,0.156
2023-06-01,5142,0.779
2023-06-01,5143,0.96
2023-06-01,5144,0.236
2023-06-01,5145,0.244
2023-06-01,5146,0.142
2023-06-01,5147,0.558
2023-06-01,5148,0.951
2023-06-01,5149,0.186
2023-06-01,5150,0.538
2023-06-01,5151,0.556
2023-06-01,5152,0.434
2023-06-01,5153,0.139
2023-06-01,5154,0.877
2023-06-01,5155,0.976
2023-06-01,5156,0.722
2023-06-01,5157,0.433
2023-06-01,5158,0.901
2023-06-01,5159,0.86
2023-06-01,5160,0.029
2023-06-01,5161,0.338
2023-06-01,5162,0.981
2023-06-01,5163,0.791
2023-06-01,5164,0.296
2023-06-01,5165,0.008
2023-06-01,5166,0.935
2023-06-01,5167,0.279
2023-06-01,5168,0.53
2023-06-01,5169,0.623
2023-06-01,5170,0.696
2023-06-01,5171,0.824
2023-06-01,5172,0.191
2023-06-01,5173,0.539
2023-06-01,5174,0.916
2023-06-01,5175,0.21
2023-06-01,5176,0.024
2023-06-01,5177,0.673
2023-06-01,5178,0.88
2023-06-01,5179,0.738
2023-06-01,5180,0.216
2023-06-01,5181,0.868
2023-06-01,5182,0.878
2023-06-01,5183,0.671
2023-06-01,5184,0.397
2023-06-01,5185,0.029
2023-06-01,5186,0.938
2023-06-01,5187,0.312
2023-06-01,5188,0.541
2023-06-01,5189,0.99
2023-06-01,5190,0.409
2023-06-01,5191,0.587
2023-06-01,5192,0.668
2023-06-01,5193,0.129
2023-06-01,5194,0.808
2023-06-01,5195,0.688
2023-06-01,5196,0.109
2023-06-01,5197,0.004
2023-06-01,5198,0.854
2023-06-01,5199,0.057
2023-06-01,5200,0.651
2023-06-01,5201,0.963
2023-06-01,5202,0.065
2023-06-01,5203,0.597
2023-06-01,5204,0.843
2023-06-01,5205,0.864
2023-06-01,5206,0.625
2023-06-01,5207,0.491
2023-06-01,5208,0.181
2023-06-01,5209,0.989
2023-06-01,5210,0.165
2023-06-01,5211,0.682
2023-06-01,5212,0.304
2023-06-01,5213,0.481
2023-06-01,5214,0.065
2023-06-01,5215,0.803
2023-06-01,5216,0.677
2023-06-01,5217,0.113
2023-06-01,5218,0.715
2023-06-01,5219,0.879
2023-06-01,5220,0.274
2023-06-01,5221,0.341
2023-06-01,5222,0.247
2023-06-01,5223,0.296
2023-06-01,5224,0.055
2023-06-01,5225,0.308
2023-06-01,5226,0.324
2023-06-01,5227,0.63
2023-06-01,5228,0.833
2023-06-01,5229,0.033
2023-06-01,5230,0.269
2023-06-01,5231,0.209
2023-06-01,5232,0.803
2023-06-01,5233,0.026
2023-06-01,5234,0.656
2023-06-01,5235,0.293
2023-06-01,5236,0.805
2023-06-01,5237,0.103
2023-06-01,5238,0.348
2023-06-01,5239,0.668
2023-06-01,5240,0.227
2023-06-01,5241,0.185
2023-06-01,5242,0.191
2023-06-01,5243,0.267
2023-06-01,5244,0.943
2023-06-01,5245,0.713
2023-06-01,5246,0.128
2023-06-01,5247,0.785
2023-06-01,5248,0.983
2023-06-01,5249,0.987
2023-06-01,5250,0.341
2023-06-01,5251,0.63
2023-06-01,5252,0.194
2023-06-01,5253,0.818
2023-06-01,5254,0.565
2023-06-01,5255,0.267
2023-06-01,5256,0.699
2023-06-01,5257,0.641
2023-06-01,5258,0.62
2023-06-01,5259,0.574
2023-06-01,5260,0.932
2023-06-01,5261,0.678
2023-06-01,5262,0.784
2023-06-01,5263,0.521
2023-06-01,5264,0.833
2023-06-01,5265,0.731
2023-06-01,5266,0.738
2023-06-01,5267,0.692
2023-06-01,5268,0.201
2023-06-01,5269,0.537
2023-06-01,5270,0.07
2023-06-01,5271,0.611
2023-06-01,5272,0.638
2023-06-01,5273,0.674
2023-06-01,5274,0.958
2023-06-01,5275,0.66
2023-06-01,5276,0.853
2023-06-01,5277,0.179
2023-06-01,5278,0.18
2023-06-01,5279,0.47
2023-06-01,5280,0.166
2023-06-01,5281,0.173
2023-06-01,5282,0.464
2023-06-01,5283,0.504
2023-06-01,5284,0.693
2023-06-01,5285,0.515
2023-06-01,5286,0.059
2023-06-01,5287,0.68
2023-06-01,5288,0.256
2023-06-01,5289,0.791
2023-06-01,5290,0.05
2023-06-01,5291,0.777
2023-06-01,5292,0.232
2023-06-01,5293,0.707
2023-06-01,5294,0.903
2023-06-01,5295,0.493
2023-06-01,5296,0.809
2023-06-01,5297,0.925
2023-06-01,5298,0.388
2023-06-01,5299,0.95
2023-06-01,5300,0.674
2023-06-01,5301,0.15
2023-06-01,5302,0.408
2023-06-01,5303,0.947
2023-06-01,5304,0.552
2023-06-01,5305,0.031
2023-06-01,5306,0.124
2023-06-01,5307,0.939
2023-06-01,5308,0.359
2023-06-01,5309,0.873
2023-06-01,5310,0.111
2023-06-01,5311,0.247
2023-06-01,5312,0.557
2023-06-01,5313,0.516
2023-06-01,5314,0.489
2023-06-01,5315,0.769
2023-06-01,5316,0.698
2023-06-01,5317,0.789
2023-06-01,5318,0.717
2023-06-01,5319,0.894
2023-06-01,5320,0.285
2023-06-01,5321,0.785
2023-06-01,5322,0.119
2023-06-01,5323,0.193
2023-06-01,5324,0.203
2023-06-01,5325,0.367
2023-06-01,5326,0.889
2023-06-01,5327,0.576
2023-06-01,5328,0.513
2023-06-01,5329,0.623
2023-06-01,5330,0.786
2023-06-01,5331,0.302
2023-06-01,5332,0.733
2023-06-01,5333,0.967
2023-06-01,5334,0.532
2023-06-01,5335,0.513
2023-06-01,5336,0.741
2023-06-01,5337,0.535
2023-06-01,5338,0.626
2023-06-01,5339,0.331
2023-06-01,5340,0.063
2023-06-01,5341,0.516
2023-06-01,5342,0.684
2023-06-01,5343,0.564
2023-06-01,5344,0.174
2023-06-01,5345,0.647
2023-06-01,5346,0.126
2023-06-01,5347,0.866
2023-06-01,5348,0.222
2023-06-01,5349,0.235
2023-06-01,5350,0.446
2023-06-01,5351,0.15
2023-06-01,5352,0.071
2023-06-01,5353,0.825
2023-06-01,5354,0.961
2023-06-01,5355,0.603
2023-06-01,5356,0.256
2023-06-01,5357,0.064
2023-06-01,5358,0.06
2023-06-01,5359,0.206
2023-06-01,5360,0.019
2023-06-01,5361,0.385
2023-06-01,5362,0.917
2023-06-01,5363,0.254
2023-06-01,5364,0.085
2023-06-01,5365,0.521
2023-06-01,5366,0.038
2023-06-01,5367,0.615
2023-06-01,5368,0.214
2023-06-01,5369,0.943
2023-06-01,5370,0.323
2023-06-01,5371,0.038
2023-06-01,5372,0.416
2023-06-01,5373,0.668
2023-06-01,5374,0.634
2023-06-01,5375,0.385
2023-06-01,5376,0.112
2023-06-01,5377,0.381
2023-06-01,5378,0.039
2023-06-01,5379,0.729
2023-06-01,5380,0.383
2023-06-01,5381,0.482
2023-06-01,5382,0.624
2023-06-01,5383,0.642
2023-06-01,5384,0.315
2023-06-01,5385,0.82
2023-06-01,5386,0.864
2023-06-01,5387,0.605
2023-06-01,5388,0.187
2023-06-01,5389,0.281
2023-06-01,5390,0.298
2023-06-01,5391,0.423
2023-06-01,5392,0.765
2023-06-01,5393,0.913
2023-06-01,5394,0.057
2023-06-01,5395,0.592
2023-06-01,5396,0.997
2023-06-01,5397,0.121
2023-06-01,5398,0.175
2023-06-01,5399,0.659
2023-06-01,5400,0.823
2023-06-01,5401,0.318
2023-06-01,5402,0.988
2023-06-01,5403,0.215
2023-06-01,5404,0.265
2023-06-01,5405,0.834
2023-06-01,5406,0.555
2023-06-01,5407,0.451
2023-06-01,5408,0.694
2023-06-01,5409,0.772
2023-06-01,5410,0.004
2023-06-01,5411,0.166
2023-06-01,5412,0.615
2023-06-01,5413,0.337
2023-06-01,5414,0.451
2023-06-01,5415,0.4
2023-06-01,5416,0.521
2023-06-01,5417,0.484
2023-06-01,5418,0.868
2023-06-01,5419,0.532
2023-06-01,5420,0.196
2023-06-01,5421,0.748
2023-06-01,5422,0.187
2023-06-01,5423,0.981
2023-06-01,5424,0.455
2023-06-01,5425,0.471
2023-06-01,5426,0.536
2023-06-01,5427,0.756
2023-06-01,5428,0.422
2023-06-01,5429,0.323
2023-06-01,5430,0.368
2023-06-01,5431,0.273
2023-06-01,5432,0.059
2023-06-01,5433,0.418
2023-06-01,5434,0.898
2023-06-01,5435,0.977
2023-06-01,5436,0.333
2023-06-01,5437,0.427
2023-06-01,5438,0.731
2023-06-01,5439,0.267
2023-06-01,5440,0.785
2023-06-01,5441,0.353
2023-06-01,5442,0.888
2023-06-01,5443,0.551
2023-06-01,5444,0.696
2023-06-01,5445,0.649
2023-06-01,5446,0.239
2023-06-01,5447,0.083
2023-06-01,5448,0.783
2023-06-01,5449,0.917
2023-06-01,5450,0.381
2023-06-01,5451,0.215
2023-06-01,5452,0.156
2023-06-01,5453,0.534
2023-06-01,5454,0.897
2023-06-01,5455,0.533
2023-06-01,5456,0.194
2023-06-01,5457,0.162
2023-06-01,5458,0.416
2023-06-01,5459,0.703
2023-06-01,5460,0.375
2023-06-01,5461,0.396
2023-06-01,5462,0.339
2023-06-01,5463,0.263
2023-06-01,5464,0.392
2023-06-01,5465,0.518
2023-06-01,5466,0.034
2023-06-01,5467,0.578
2023-06-01,5468,0.235
2023-06-01,5469,0.78
2023-06-01,5470,0.009
2023-06-01,5471,0.714
2023-06-01,5472,0.368
2023-06-01,5473,0.059
2023-06-01,5474,0.096
2023-06-01,5475,0.627
2023-06-01,5476,0.891
2023-06-01,5477,0.702
2023-06-01,5478,0.808
2023-06-01,5479,0.239
2023-06-01,5480,0.04
2023-06-01,5481,0.306
2023-06-01,5482,0.538
2023-06-01,5483,0.216
2023-06-01,5484,0.371
2023-06-01,5485,0.384
2023-06-01,5486,0.888
2023-06-01,5487,0.744
2023-06-01,5488,0.009
2023-06-01,5489,0.672
2023-06-01,5490,0.508
2023-06-01,5491,0.592
2023-06-01,5492,0.086
2023-06-01,5493,0.696
2023-06-01,5494,0.015
2023-06-01,5495,0.043
2023-06-01,5496,0.891
2023-06-01,5497,0.746
2023-06-01,5498,0.703
2023-06-01,5499,0.26
2023-06-01,5500,0.458
2023-06-01,5501,0.183
2023-06-01,5502,0.71
2023-06-01,5503,0.182
2023-06-01,5504,0.005
2023-06-01,5505,0.43
2023-06-01,5506,0.32
2023-06-01,5507,0.667
2023-06-01,5508,0.339
2023-06-01,5509,0.598
2023-06-01,5510,0.675
2023-06-01,5511,0.511
2023-06-01,5512,0.078
2023-06-01,5513,0.025
2023-06-01,5514,0.838
2023-06-01,5515,0.59
2023-06-01,5516,0.37
2023-06-01,5517,0.249
2023-06-01,5518,0.082
2023-06-01,5519,0.633
2023-06-01,5520,0.045
2023-06-01,5521,0.283
2023-06-01,5522,0.891
2023-06-01,5523,0.194
2023-06-01,5524,0.672
2023-06-01,5525,0.743
2023-06-01,5526,0.407
2023-06-01,5527,0.943
2023-06-01,5528,0.644
2023-06-01,5529,0.345
2023-06-01,5530,0.913
2023-06-01,5531,0.443
2023-06-01,5532,0.683
2023-06-01,5533,0.879
2023-06-01,5534,0.06
2023-06-01,5535,0.144
2023-06-01,5536,0.163
2023-06-01,5537,0.333
2023-06-01,5538,0.887
2023-06-01,5539,0.83
2023-06-01,5540,0.142
2023-06-01,5541,0.701
2023-06-01,5542,0.31
2023-06-01,5543,0.191
2023-06-01,5544,0.083
2023-06-01,5545,0.228
2023-06-01,5546,0.714
2023-06-01,5547,0.842
2023-06-01,5548,0.2
2023-06-01,5549,0.927
2023-06-01,5550,0.465
2023-06-01,5551,0.714
2023-06-01,5552,0.225
2023-06-01,5553,0.763
2023-06-01,5554,0.606
2023-06-01,5555,0.094
2023-06-01,5556,0.19
2023-06-01,5557,0.768
2023-06-01,5558,0.898
2023-06-01,5559,0.158
2023-06-01,5560,0.409
2023-06-01,5561,0.777
2023-06-01,5562,0.528
2023-06-01,5563,0.726
2023-06-01,5564,0.309
2023-06-01,5565,0.095
2023-06-01,5566,0.39
2023-06-01,5567,0.048
2023-06-01,5568,0.37
2023-06-01,5569,0.214
2023-06-01,5570,0.414
2023-06-01,5571,0.621
2023-06-01,5572,0.862
2023-06-01,5573,0.032
2023-06-01,5574,0.33
2023-06-01,5575,0.032
2023-06-01,5576,0.162
2023-06-01,5577,0.384
2023-06-01,5578,0.231
2023-06-01,5579,0.309
2023-06-01,5580,0.956
2023-06-01,5581,0.506
2023-06-01,5582,0.454
2023-06-01,5583,0.521
2023-06-01,5584,0.326
2023-06-01,5585,0.394
2023-06-01,5586,0.568
2023-06-01,5587,0.671
2023-06-01,5588,0.75
2023-06-01,5589,0.373
2023-06-01,5590,0.807
2023-06-01,5591,0.053
2023-06-01,5592,0.789
2023-06-01,5593,0.143
2023-06-01,5594,0.813
2023-06-01,5595,0.575
2023-06-01,5596,0.14
2023-06-01,5597,0.76
2023-06-01,5598,0.258
2023-06-01,5599,0.781
2023-06-01,5600,0.303
2023-06-01,5601,0.044
2023-06-01,5602,0.41
2023-06-01,5603,0.979
2023-06-01,5604,0.922
2023-06-01,5605,0.929
2023-06-01,5606,0.02
2023-06-01,5607,0.136
2023-06-01,5608,0.197
2023-06-01,5609,0.763
2023-06-01,5610,0.027
2023-06-01,5611,0.007
2023-06-01,5612,0.898
2023-06-01,5613,0.286
2023-06-01,5614,0.535
2023-06-01,5615,0.473
2023-06-01,5616,0.32
2023-06-01,5617,0.625
2023-06-01,5618,0.903
2023-06-01,5619,0.559
2023-06-01,5620,0.519
2023-06-01,5621,0.885
2023-06-01,5622,0.068
2023-06-01,5623,0.831
2023-06-01,5624,0.657
2023-06-01,5625,0.426
2023-06-01,5626,0.963
2023-06-01,5627,0.603
2023-06-01,5628,0.589
2023-06-01,5629,0.227
2023-06-01,5630,0.326
2023-06-01,5631,0.297
2023-06-01,5632,0.872
2023-06-01,5633,0.704
2023-06-01,5634,0.871
2023-06-01,5635,0.413
2023-06-01,5636,0.676
2023-06-01,5637,0.209
2023-06-01,5638,0.809
2023-06-01,5639,0.721
2023-06-01,5640,0.404
2023-06-01,5641,0.667
2023-06-01,5642,0.44
2023-06-01,5643,0.648
2023-06-01,5644,0.633
2023-06-01,5645,0.766
2023-06-01,5646,0.864
2023-06-01,5647,0.666
2023-06-01,5648,0.211
2023-06-01,5649,0.264
2023-06-01,5650,0.625
2023-06-01,5651,0.498
2023-06-01,5652,0.205
2023-06-01,5653,0.311
2023-06-01,5654,0.619
2023-06-01,5655,0.496
2023-06-01,5656,0.658
2023-06-01,5657,0.803
2023-06-01,5658,0.964
2023-06-01,5659,0.038
2023-06-01,5660,0.058
2023-06-01,5661,0.779
2023-06-01,5662,0.258
2023-06-01,5663,0.807
2023-06-01,5664,0.817
2023-06-01,5665,0.417
2023-06-01,5666,0.054
2023-06-01,5667,0.016
2023-06-01,5668,0.147
2023-06-01,5669,0.763
2023-06-01,5670,0.202
2023-06-01,5671,0.009
2023-06-01,5672,0.526
2023-06-01,5673,0.307
2023-06-01,5674,0.918
2023-06-01,5675,0.855
2023-06-01,5676,0.307
2023-06-01,5677,0.917
2023-06-01,5678,0.851
2023-06-01,5679,0.829
2023-06-01,5680,0.54
2023-06-01,5681,0.052
2023-06-01,5682,0.448
2023-06-01,5683,0.923
2023-06-01,5684,0.268
2023-06-01,5685,0.799
2023-06-01,5686,0.161
2023-06-01,5687,0.85
2023-06-01,5688,0.65
2023-06-01,5689,0.158
2023-06-01,5690,0.755
2023-06-01,5691,0.182
2023-06-01,5692,0.366
2023-06-01,5693,0.897
2023-06-01,5694,0.274
2023-06-01,5695,0.354
2023-06-01,5696,0.608
2023-06-01,5697,0.945
2023-06-01,5698,0.337
2023-06-01,5699,0.417
2023-06-01,5700,0.36
2023-06-01,5701,0.984
2023-06-01,5702,0.823
2023-06-01,5703,0.871
2023-06-01,5704,0.948
2023-06-01,5705,0.843
2023-06-01,5706,0.206
2023-06-01,5707,0.58
2023-06-01,5708,0.999
2023-06-01,5709,0.657
2023-06-01,5710,0.692
2023-06-01,5711,0.279
2023-06-01,5712,0.662
2023-06-01,5713,0.673
2023-06-01,5714,0.375
2023-06-01,5715,0.504
2023-06-01,5716,0.954
2023-06-01,5717,0.448
2023-06-01,5718,0.363
2023-06-01,5719,0.289
2023-06-01,5720,0.241
2023-06-01,5721,0.286
2023-06-01,5722,0.644
2023-06-01,5723,0.634
2023-06-01,5724,0.391
2023-06-01,5725,0.546
2023-06-01,5726,0.776
2023-06-01,5727,0.461
2023-06-01,5728,0.835
2023-06-01,5729,0.161
2023-06-01,5730,0.519
2023-06-01,5731,0.109
2023-06-01,5732,0.673
2023-06-01,5733,0.799
2023-06-01,5734,0.212
2023-06-01,5735,0.957
2023-06-01,5736,0.081
2023-06-01,5737,0.772
2023-06-01,5738,0.812
2023-06-01,5739,0.658
2023-06-01,5740,0.914
2023-06-01,5741,0.488
2023-06-01,5742,0.284
2023-06-01,5743,0.009
2023-06-01,5744,0.478
2023-06-01,5745,0.825
2023-06-01,5746,0.647
2023-06-01,5747,0.82
2023-06-01,5748,0.084
2023-06-01,5749,0.854
2023-06-01,5750,0.733
2023-06-01,5751,0.576
2023-06-01,5752,0.769
2023-06-01,5753,0.781
2023-06-01,5754,0.402
2023-06-01,5755,0.875
2023-06-01,5756,0.665
2023-06-01,5757,0.575
2023-06-01,5758,0.73
2023-06-01,5759,0.699
2023-06-01,5760,0.029
2023-06-01,5761,0.256
2023-06-01,5762,0.622
2023-06-01,5763,0.342
2023-06-01,5764,0.887
2023-06-01,5765,0.978
2023-06-01,5766,0.299
2023-06-01,5767,0.87
2023-06-01,5768,0.86
2023-06-01,5769,0.904
2023-06-01,5770,0.935
2023-06-01,5771,0.167
2023-06-01,5772,0.881
2023-06-01,5773,0.351
2023-06-01,5774,0.765
2023-06-01,5775,0.118
2023-06-01,5776,0.171
2023-06-01,5777,0.031
2023-06-01,5778,0.018
2023-06-01,5779,0.557
2023-06-01,5780,0.277
2023-06-01,5781,0.472
2023-06-01,5782,0.236
2023-06-01,5783,0.939
2023-06-01,5784,0.014
2023-06-01,5785,0.775
2023-06-01,5786,0.529
2023-06-01,5787,0.068
2023-06-01,5788,0.474
2023-06-01,5789,0.459
2023-06-01,5790,0.221
2023-06-01,5791,0.794
2023-06-01,5792,0.859
2023-06-01,5793,0.15
2023-06-01,5794,0.851
2023-06-01,5795,0.547
2023-06-01,5796,0.172
2023-06-01,5797,0.445
2023-06-01,5798,0.525
2023-06-01,5799,0.396
2023-06-01,5800,0.96
2023-06-01,5801,0.415
2023-06-01,5802,0.811
2023-06-01,5803,0.515
2023-06-01,5804,0.484
2023-06-01,5805,0.209
2023-06-01,5806,0.176
2023-06-01,5807,0.619
2023-06-01,5808,0.725
2023-06-01,5809,0.177
2023-06-01,5810,0.191
2023-06-01,5811,0.938
2023-06-01,5812,0.196
2023-06-01,5813,0.62
2023-06-01,5814,0.697
2023-06-01,5815,0.143
2023-06-01,5816,0.423
2023-06-01,5817,0.018
2023-06-01,5818,0.152
2023-06-01,5819,0.352
2023-06-01,5820,0.393
2023-06-01,5821,0.447
2023-06-01,5822,0.558
2023-06-01,5823,0.666
2023-06-01,5824,0.389
2023-06-01,5825,0.925
2023-06-01,5826,0.763
2023-06-01,5827,0.579
2023-06-01,5828,0.76
2023-06-01,5829,0.215
2023-06-01,5830,0.134
2023-06-01,5831,0.655
2023-06-01,5832,0.855
2023-06-01,5833,0.326
2023-06-01,5834,0.871
2023-06-01,5835,0.212
2023-06-01,5836,0.982
2023-06-01,5837,0.328
2023-06-01,5838,0.188
2023-06-01,5839,0.087
2023-06-01,5840,0.055
2023-06-01,5841,0.872
2023-06-01,5842,0.038
2023-06-01,5843,0.292
2023-06-01,5844,0.387
2023-06-01,5845,0.309
2023-06-01,5846,0.177
2023-06-01,5847,0.774
2023-06-01,5848,0.469
2023-06-01,5849,0.387
2023-06-01,5850,0.908
2023-06-01,5851,0.326
2023-06-01,5852,0.1
2023-06-01,5853,0.202
2023-06-01,5854,0.989
2023-06-01,5855,0.183
2023-06-01,5856,0.113
2023-06-01,5857,0.206
2023-06-01,5858,0.209
2023-06-01,5859,0.608
2023-06-01,5860,0.028
2023-06-01,5861,0.898
2023-06-01,5862,0.731
2023-06-01,5863,0.047
2023-06-01,5864,0.309
2023-06-01,5865,0.181
2023-06-01,5866,0.764
2023-06-01,5867,0.108
2023-06-01,5868,0.232
2023-06-01,5869,0.685
2023-06-01,5870,0.879
2023-06-01,5871,0.543
2023-06-01,5872,0.504
2023-06-01,5873,0.835
2023-06-01,5874,0.981
2023-06-01,5875,0.411
2023-06-01,5876,0.817
2023-06-01,5877,0.563
2023-06-01,5878,0.773
2023-06-01,5879,0.19
2023-06-01,5880,0.646
2023-06-01,5881,0.277
2023-06-01,5882,0.098
2023-06-01,5883,0.344
2023-06-01,5884,0.268
2023-06-01,5885,0.203
2023-06-01,5886,0.517
2023-06-01,5887,0.37
2023-06-01,5888,0.682
2023-06-01,5889,0.966
2023-06-01,5890,0.378
2023-06-01,5891,0.903
2023-06-01,5892,0.253
2023-06-01,5893,0.717
2023-06-01,5894,0.541
2023-06-01,5895,0.045
