date,grid_id,IMC_daily_total
2023-06-01,6235,0.0
2023-06-01,6236,11.96
2023-06-01,6237,0.0
2023-06-01,6238,0.0
2023-06-01,6239,0.0
2023-06-01,6240,0.0
2023-06-01,6241,23.77
2023-06-01,6242,0.0
2023-06-01,6243,0.0
2023-06-01,6244,12.96
2023-06-01,6245,38.7
2023-06-01,6246,0.0
2023-06-01,6247,0.0
2023-06-01,6248,7.52
2023-06-01,6249,0.0
2023-06-01,6250,0.0
2023-06-01,6251,0.0
2023-06-01,6252,50.23
2023-06-01,6253,14.78
2023-06-01,6254,0.0
2023-06-01,6255,0.0
2023-06-01,6256,20.77
2023-06-01,6257,0.0
2023-06-01,6258,0.0
2023-06-01,6259,0.0
2023-06-01,6260,0.0
2023-06-01,6261,12.76
2023-06-01,6262,0.0
2023-06-01,6263,0.0
2023-06-01,6264,0.0
2023-06-01,6265,0.0
2023-06-01,6266,36.57
2023-06-01,6267,0.0
2023-06-01,6268,0.0
2023-06-01,6269,0.0
2023-06-01,6270,10.85
2023-06-01,6271,0.0
2023-06-01,6272,0.0
2023-06-01,6273,0.0
2023-06-01,6274,27.96
2023-06-01,6275,0.0
2023-06-01,6276,25.89
2023-06-01,6277,0.0
2023-06-01,6278,7.84
2023-06-01,6279,0.0
2023-06-01,6280,0.0
2023-06-01,6281,0.0
2023-06-01,6282,16.38
2023-06-01,6283,0.0
2023-06-01,6284,20.5
2023-06-01,6285,0.0
2023-06-01,6286,34.9
2023-06-01,6287,0.0
2023-06-01,6288,0.0
2023-06-01,6289,11.93
2023-06-01,6290,2.9
2023-06-01,6291,0.0
2023-06-01,6292,17.42
2023-06-01,6293,0.0
2023-06-01,6294,0.0
2023-06-01,6295,14.69
2023-06-01,6296,0.0
2023-06-01,6297,0.0
2023-06-01,6298,0.0
2023-06-01,6299,24.07
2023-06-01,6300,4.16
2023-06-01,6301,15.73
2023-06-01,6302,0.0
2023-06-01,6303,0.0
2023-06-01,6304,0.0
2023-06-01,6305,0.0
2023-06-01,6306,12.03
2023-06-01,6307,0.0
2023-06-01,6308,0.0
2023-06-01,6309,0.0
2023-06-01,6310,0.0
2023-06-01,6311,4.89
2023-06-01,6312,0.0
2023-06-01,6313,39.07
2023-06-01,6314,10.98
2023-06-01,6315,0.0
2023-06-01,6316,16.16
2023-06-01,6317,0.0
2023-06-01,6318,111.63
2023-06-01,6319,4.62
2023-06-01,6320,0.0
2023-06-01,6321,0.0
2023-06-01,6322,0.0
2023-06-01,6323,0.0
2023-06-01,6324,0.0
2023-06-01,6325,0.0
2023-06-01,6326,14.11
2023-06-01,6327,0.0
2023-06-01,6328,51.7
2023-06-01,6329,24.56
2023-06-01,6330,0.0
2023-06-01,6331,0.0
2023-06-01,6332,0.0
2023-06-01,6333,20.86
2023-06-01,6334,11.49
2023-06-01,6335,0.0
2023-06-01,6336,0.0
2023-06-01,6337,0.0
2023-06-01,6338,9.93
2023-06-01,6339,0.0
2023-06-01,6340,0.0
2023-06-01,6341,0.0
2023-06-01,6342,0.0
2023-06-01,6343,0.0
2023-06-01,6344,0.0
2023-06-01,6345,0.0
2023-06-01,6346,0.0
2023-06-01,6347,14.08
2023-06-01,6348,0.0
2023-06-01,6349,6.1
2023-06-01,6350,0.0
2023-06-01,6351,0.0
2023-06-01,6352,0.0
2023-06-01,6353,0.0
2023-06-01,6354,0.0
2023-06-01,6355,0.0
2023-06-01,6356,0.0
2023-06-01,6357,0.0
2023-06-01,6358,27.92
2023-06-01,6359,0.0
2023-06-01,6360,0.0
2023-06-01,6361,0.0
2023-06-01,6362,0.0
2023-06-01,6363,11.76
2023-06-01,6364,32.07
2023-06-01,6365,0.54
2023-06-01,6366,0.0
2023-06-01,6367,0.0
2023-06-01,6368,22.75
2023-06-01,6369,0.0
2023-06-01,6370,0.0
2023-06-01,6371,0.0
2023-06-01,6372,0.0
2023-06-01,6373,0.0
2023-06-01,6374,0.0
2023-06-01,6375,0.0
2023-06-01,6376,24.49
2023-06-01,6377,31.5
2023-06-01,6378,0.0
2023-06-01,6379,38.4
2023-06-01,6380,0.0
2023-06-01,6381,18.72
2023-06-01,6382,0.0
2023-06-01,6383,0.0
2023-06-01,6384,0.0
2023-06-01,6385,0.0
2023-06-01,6386,0.0
2023-06-01,6387,42.81
2023-06-01,6388,19.08
2023-06-01,6389,12.66
2023-06-01,6390,0.0
2023-06-01,6391,0.0
2023-06-01,6392,0.0
2023-06-01,6393,0.0
2023-06-01,6394,0.0
2023-06-01,6395,0.0
2023-06-01,6396,0.0
2023-06-01,6397,13.45
2023-06-01,6398,0.0
2023-06-01,6399,26.11
2023-06-01,6400,28.43
2023-06-01,6401,36.38
2023-06-01,6402,5.13
2023-06-01,6403,0.0
2023-06-01,6404,0.0
2023-06-01,6405,0.0
2023-06-01,6406,0.0
2023-06-01,6407,0.0
2023-06-01,6408,0.0
2023-06-01,6409,0.0
2023-06-01,6410,0.0
2023-06-01,6411,0.0
2023-06-01,6412,15.93
2023-06-01,6413,15.86
2023-06-01,6414,2.4
2023-06-01,6415,0.0
2023-06-01,6416,56.67
2023-06-01,6417,0.0
2023-06-01,6418,0.0
2023-06-01,6419,28.7
2023-06-01,6420,0.0
2023-06-01,6421,0.0
2023-06-01,6422,0.0
2023-06-01,6423,0.0
2023-06-01,6424,0.0
2023-06-01,6425,31.35
2023-06-01,6426,3.83
2023-06-01,6427,0.0
2023-06-01,6428,8.36
2023-06-01,6429,31.94
2023-06-01,6430,0.0
2023-06-01,6431,15.14
2023-06-01,6432,0.0
2023-06-01,6433,0.0
2023-06-01,6434,2.45
2023-06-01,6435,35.52
2023-06-01,6436,0.0
2023-06-01,6437,0.0
2023-06-01,6438,0.0
2023-06-01,6439,0.0
2023-06-01,6440,6.69
2023-06-01,6441,2.27
2023-06-01,6442,32.49
2023-06-01,6443,13.97
2023-06-01,6444,25.71
2023-06-01,6445,0.0
2023-06-01,6446,0.0
2023-06-01,6447,0.0
2023-06-01,6448,8.84
2023-06-01,6449,0.0
2023-06-01,6450,0.0
2023-06-01,6451,0.0
2023-06-01,6452,0.0
2023-06-01,6453,0.0
2023-06-01,6454,25.86
2023-06-01,6455,0.0
2023-06-01,6456,0.0
2023-06-01,6457,15.0
2023-06-01,6458,0.0
2023-06-01,6459,0.0
2023-06-01,6460,0.0
2023-06-01,6461,0.0
2023-06-01,6462,0.0
2023-06-01,6463,0.0
2023-06-01,6464,0.0
2023-06-01,6465,0.0
2023-06-01,6466,0.0
2023-06-01,6467,0.0
2023-06-01,6468,10.39
2023-06-01,6469,0.0
2023-06-01,6470,0.0
2023-06-01,6471,0.0
2023-06-01,6472,0.0
2023-06-01,6473,12.45
2023-06-01,6474,33.28
2023-06-01,6475,0.0
2023-06-01,6476,0.0
2023-06-01,6477,0.0
2023-06-01,6478,0.0
2023-06-01,6479,13.39
2023-06-01,6480,0.0
2023-06-01,6481,24.25
2023-06-01,6482,0.0
2023-06-01,6483,0.0
2023-06-01,6484,0.0
2023-06-01,6485,36.98
2023-06-01,6486,0.0
2023-06-01,6487,0.0
2023-06-01,6488,0.0
2023-06-01,6489,0.0
2023-06-01,6490,25.54
2023-06-01,6491,11.33
2023-06-01,6492,0.0
2023-06-01,6493,0.0
2023-06-01,6494,0.0
2023-06-01,6495,0.0
2023-06-01,6496,0.0
2023-06-01,6497,0.0
2023-06-01,6498,11.44
2023-06-01,6499,0.0
2023-06-01,6500,0.0
2023-06-01,6501,23.4
2023-06-01,6502,0.0
2023-06-01,6503,25.03
2023-06-01,6504,0.0
2023-06-01,6505,47.48
2023-06-01,6506,0.0
2023-06-01,6507,0.0
2023-06-01,6508,0.0
2023-06-01,6509,0.0
2023-06-01,6510,0.0
2023-06-01,6511,0.0
2023-06-01,6512,0.0
2023-06-01,6513,0.0
2023-06-01,6514,0.0
2023-06-01,6515,5.01
2023-06-01,6516,0.0
2023-06-01,6517,0.0
2023-06-01,6518,0.0
2023-06-01,6519,0.0
2023-06-01,6520,2.53
2023-06-01,6521,0.0
2023-06-01,6522,5.05
2023-06-01,6523,0.0
2023-06-01,6524,0.0
2023-06-01,6525,22.44
2023-06-01,6526,0.0
2023-06-01,6527,0.0
2023-06-01,6528,0.0
2023-06-01,6529,0.0
2023-06-01,6530,0.0
2023-06-01,6531,0.0
2023-06-01,6532,0.0
2023-06-01,6533,0.0
2023-06-01,6534,0.0
2023-06-01,6535,0.0
2023-06-01,6536,0.0
2023-06-01,6537,0.0
2023-06-01,6538,28.29
2023-06-01,6539,0.0
2023-06-01,6540,0.0
2023-06-01,6541,1.99
2023-06-01,6542,9.0
2023-06-01,6543,0.0
2023-06-01,6544,0.0
2023-06-01,6545,0.0
2023-06-01,6546,0.0
2023-06-01,6547,3.68
2023-06-01,6548,0.0
2023-06-01,6549,0.0
2023-06-01,6550,0.0
2023-06-01,6551,8.96
2023-06-01,6552,0.0
2023-06-01,6553,0.0
2023-06-01,6554,0.0
2023-06-01,6555,0.0
2023-06-01,6556,0.0
2023-06-01,6557,42.72
2023-06-01,6558,0.0
2023-06-01,6559,0.0
2023-06-01,6560,0.0
2023-06-01,6561,0.0
2023-06-01,6562,0.0
2023-06-01,6563,0.0
2023-06-01,6564,18.25
2023-06-01,6565,8.98
2023-06-01,6566,0.0
2023-06-01,6567,11.4
2023-06-01,6568,0.0
2023-06-01,6569,0.0
2023-06-01,6570,0.0
2023-06-01,6571,0.0
2023-06-01,6572,0.0
2023-06-01,6573,0.0
2023-06-01,6574,0.0
2023-06-01,6575,0.0
2023-06-01,6576,0.0
2023-06-01,6577,0.0
2023-06-01,6578,0.0
2023-06-01,6579,0.0
2023-06-01,6580,0.0
2023-06-01,6581,0.0
2023-06-01,6582,15.02
2023-06-01,6583,0.0
2023-06-01,6584,2.69
2023-06-01,6585,0.0
2023-06-01,6586,0.0
2023-06-01,6587,24.24
2023-06-01,6588,11.28
2023-06-01,6589,0.0
2023-06-01,6590,23.17
2023-06-01,6591,0.0
2023-06-01,6592,18.67
2023-06-01,6593,59.13
2023-06-01,6594,31.02
2023-06-01,6595,4.21
2023-06-01,6596,0.0
2023-06-01,6597,0.0
2023-06-01,6598,0.0
2023-06-01,6599,21.05
2023-06-01,6600,0.0
2023-06-01,6601,0.0
2023-06-01,6602,0.0
2023-06-01,6603,7.48
2023-06-01,6604,0.0
2023-06-01,6605,29.24
2023-06-01,6606,0.0
2023-06-01,6607,0.0
2023-06-01,6608,15.8
2023-06-01,6609,0.0
2023-06-01,6610,8.63
2023-06-01,6611,7.84
2023-06-01,6612,20.33
2023-06-01,6613,0.0
2023-06-01,6614,0.0
2023-06-01,6615,12.55
2023-06-01,6616,15.19
2023-06-01,6617,12.17
2023-06-01,6618,9.26
2023-06-01,6619,0.0
2023-06-01,6620,0.0
2023-06-01,6621,0.0
2023-06-01,6622,42.48
2023-06-01,6623,0.0
2023-06-01,6624,0.0
2023-06-01,6625,0.0
2023-06-01,6626,0.0
2023-06-01,6627,0.0
2023-06-01,6628,1.75
2023-06-01,6629,0.0
2023-06-01,6630,18.48
2023-06-01,6631,0.0
2023-06-01,6632,0.0
2023-06-01,6633,0.0
2023-06-01,6634,0.0
2023-06-01,6635,10.6
2023-06-01,6636,0.0
2023-06-01,6637,0.0
2023-06-01,6638,0.0
2023-06-01,6639,0.0
2023-06-01,6640,0.0
2023-06-01,6641,37.73
2023-06-01,6642,0.0
2023-06-01,6643,0.0
2023-06-01,6644,0.0
2023-06-01,6645,20.32
2023-06-01,6646,0.0
2023-06-01,6647,0.0
2023-06-01,6648,23.46
2023-06-01,6649,19.16
2023-06-01,6650,0.0
2023-06-01,6651,0.0
2023-06-01,6652,0.0
2023-06-01,6653,12.34
2023-06-01,6654,0.0
2023-06-01,6655,0.0
2023-06-01,6656,23.63
2023-06-01,6657,0.0
2023-06-01,6658,0.0
2023-06-01,6659,0.0
2023-06-01,6660,0.0
2023-06-01,6661,51.03
2023-06-01,6662,0.0
2023-06-01,6663,0.33
2023-06-01,6664,0.0
2023-06-01,6665,19.48
2023-06-01,6666,0.0
2023-06-01,6667,39.09
2023-06-01,6668,0.0
2023-06-01,6669,30.98
2023-06-01,6670,0.0
2023-06-01,6671,16.46
2023-06-01,6672,0.0
2023-06-01,6673,0.0
2023-06-01,6674,0.0
2023-06-01,6675,0.0
2023-06-01,6676,25.62
2023-06-01,6677,14.03
2023-06-01,6678,0.0
2023-06-01,6679,0.0
2023-06-01,6680,0.0
2023-06-01,6681,0.0
2023-06-01,6682,41.38
2023-06-01,6683,43.67
2023-06-01,6684,0.0
2023-06-01,6685,26.5
2023-06-01,6686,0.0
2023-06-01,6687,0.0
2023-06-01,6688,9.73
2023-06-01,6689,0.0
2023-06-01,6690,0.0
2023-06-01,6691,0.0
2023-06-01,6692,0.0
2023-06-01,6693,0.0
2023-06-01,6694,0.0
2023-06-01,6695,37.69
2023-06-01,6696,25.35
2023-06-01,6697,0.0
2023-06-01,6698,0.0
2023-06-01,6699,0.0
2023-06-01,6700,0.0
2023-06-01,6701,15.13
2023-06-01,6702,0.0
2023-06-01,6703,0.0
2023-06-01,6704,31.59
2023-06-01,6705,0.0
2023-06-01,6706,0.0
2023-06-01,6707,0.0
2023-06-01,6708,0.0
2023-06-01,6709,25.97
2023-06-01,6710,0.0
2023-06-01,6711,0.0
2023-06-01,6712,0.0
2023-06-01,6713,0.0
2023-06-01,6714,0.0
2023-06-01,6715,0.0
2023-06-01,6716,0.0
2023-06-01,6717,8.25
2023-06-01,6718,0.0
2023-06-01,6719,0.0
2023-06-01,6720,0.0
2023-06-01,6721,0.0
2023-06-01,6722,13.85
2023-06-01,6723,0.0
2023-06-01,6724,14.44
2023-06-01,6725,0.0
2023-06-01,6726,0.0
2023-06-01,6727,19.24
2023-06-01,6728,0.0
2023-06-01,6729,0.0
2023-06-01,6730,28.27
2023-06-01,6731,0.0
2023-06-01,6732,22.48
2023-06-01,6733,0.0
2023-06-01,6734,0.0
2023-06-01,6735,0.0
2023-06-01,6736,5.36
2023-06-01,6737,0.0
2023-06-01,6738,32.78
2023-06-01,6739,0.0
2023-06-01,6740,0.0
2023-06-01,6741,0.0
2023-06-01,6742,0.0
2023-06-01,6743,0.0
2023-06-01,6744,0.0
2023-06-01,6745,0.0
2023-06-01,6746,0.0
2023-06-01,6747,0.0
2023-06-01,6748,0.0
2023-06-01,6749,22.99
2023-06-01,6750,8.05
2023-06-01,6751,28.69
2023-06-01,6752,0.0
2023-06-01,6753,0.0
2023-06-01,6754,0.0
2023-06-01,6755,0.0
2023-06-01,6756,0.0
2023-06-01,6757,0.0
2023-06-01,6758,18.61
2023-06-01,6759,10.43
2023-06-01,6760,0.0
2023-06-01,6761,0.0
2023-06-01,6762,30.94
2023-06-01,6763,0.0
2023-06-01,6764,16.17
2023-06-01,6765,0.0
2023-06-01,6766,0.0
2023-06-01,6767,44.95
2023-06-01,6768,0.0
2023-06-01,6769,0.0
2023-06-01,6770,12.39
2023-06-01,6771,0.0
2023-06-01,6772,0.0
2023-06-01,6773,0.0
2023-06-01,6774,24.28
2023-06-01,6775,0.0
2023-06-01,6776,0.0
2023-06-01,6777,14.01
2023-06-01,6778,3.23
2023-06-01,6779,0.0
2023-06-01,6780,15.9
2023-06-01,6781,0.0
2023-06-01,6782,0.0
2023-06-01,6783,21.26
2023-06-01,6784,0.0
2023-06-01,6785,0.0
2023-06-01,6786,25.82
2023-06-01,6787,0.0
2023-06-01,6788,0.0
2023-06-01,6789,3.46
2023-06-01,6790,38.93
2023-06-01,6791,0.0
2023-06-01,6792,0.0
2023-06-01,6793,0.0
2023-06-01,6794,0.0
2023-06-01,6795,18.53
2023-06-01,6796,0.0
2023-06-01,6797,0.0
2023-06-01,6798,6.68
2023-06-01,6799,50.26
2023-06-01,6800,7.34
2023-06-01,6801,6.43
2023-06-01,6802,0.18
2023-06-01,6803,19.17
2023-06-01,6804,0.0
2023-06-01,6805,0.0
2023-06-01,6806,0.0
2023-06-01,6807,0.0
2023-06-01,6808,0.0
2023-06-01,6809,48.05
2023-06-01,6810,0.0
2023-06-01,6811,0.0
2023-06-01,6812,0.0
2023-06-01,6813,0.0
2023-06-01,6814,29.56
2023-06-01,6815,9.96
2023-06-01,6816,11.5
2023-06-01,6817,0.0
2023-06-01,6818,8.61
2023-06-01,6819,0.0
2023-06-01,6820,0.0
2023-06-01,6821,22.74
2023-06-01,6822,5.16
2023-06-01,6823,7.51
2023-06-01,6824,0.0
2023-06-01,6825,0.0
2023-06-01,6826,0.0
2023-06-01,6827,0.0
2023-06-01,6828,0.0
2023-06-01,6829,0.0
2023-06-01,6830,0.0
2023-06-01,6831,0.0
2023-06-01,6832,0.0
2023-06-01,6833,0.0
2023-06-01,6834,6.75
2023-06-01,6835,13.96
2023-06-01,6836,0.0
2023-06-01,6837,0.0
2023-06-01,6838,0.0
2023-06-01,6839,0.0
2023-06-01,6840,14.04
2023-06-01,6841,22.67
2023-06-01,6842,0.0
2023-06-01,6843,0.0
2023-06-01,6844,46.5
2023-06-01,6845,10.11
2023-06-01,6846,11.16
2023-06-01,6847,0.0
2023-06-01,6848,41.57
2023-06-01,6849,0.0
2023-06-01,6850,0.0
2023-06-01,6851,0.0
2023-06-01,6852,0.0
2023-06-01,6853,0.0
2023-06-01,6854,7.93
2023-06-01,6855,0.0
2023-06-01,6856,13.05
2023-06-01,6857,4.61
2023-06-01,6858,7.75
2023-06-01,6859,0.0
2023-06-01,6860,36.63
2023-06-01,6861,30.47
2023-06-01,6862,0.0
2023-06-01,6863,0.0
2023-06-01,6864,0.0
2023-06-01,6865,0.0
2023-06-01,6866,0.0
2023-06-01,6867,0.0
2023-06-01,6868,0.0
2023-06-01,6869,0.0
2023-06-01,6870,0.0
2023-06-01,6871,0.0
2023-06-01,6872,0.0
2023-06-01,6873,0.0
2023-06-01,6874,0.0
2023-06-01,6875,0.0
2023-06-01,6876,0.0
2023-06-01,6877,0.0
2023-06-01,6878,24.76
2023-06-01,6879,0.0
2023-06-01,6880,0.0
2023-06-01,6881,0.0
2023-06-01,6882,0.0
2023-06-01,6883,1.2
2023-06-01,6884,6.73
2023-06-01,6885,0.0
2023-06-01,6886,0.0
2023-06-01,6887,0.0
2023-06-01,6888,0.0
2023-06-01,6889,0.0
2023-06-01,6890,0.0
2023-06-01,6891,0.0
2023-06-01,6892,7.77
2023-06-01,6893,0.0
2023-06-01,6894,0.0
2023-06-01,6895,0.0
2023-06-01,6896,10.2
2023-06-01,6897,28.61
2023-06-01,6898,15.32
2023-06-01,6899,0.0
2023-06-01,6900,0.0
2023-06-01,6901,0.0
2023-06-01,6902,0.0
2023-06-01,6903,11.94
2023-06-01,6904,0.0
2023-06-01,6905,0.0
2023-06-01,6906,0.0
2023-06-01,6907,10.94
2023-06-01,6908,0.0
2023-06-01,6909,17.11
2023-06-01,6910,0.0
2023-06-01,6911,0.0
2023-06-01,6912,0.0
2023-06-01,6913,0.0
2023-06-01,6914,0.0
2023-06-01,6915,0.0
2023-06-01,6916,7.2
2023-06-01,6917,0.0
2023-06-01,6918,0.0
2023-06-01,6919,0.0
2023-06-01,6920,0.0
2023-06-01,6921,27.69
2023-06-01,6922,0.0
2023-06-01,6923,0.0
2023-06-01,6924,0.0
2023-06-01,6925,20.26
2023-06-01,6926,0.0
2023-06-01,6927,21.26
2023-06-01,6928,30.15
2023-06-01,6929,0.0
2023-06-01,6930,0.0
2023-06-01,6931,0.0
2023-06-01,6932,88.24
2023-06-01,6933,13.07
2023-06-01,6934,7.6
2023-06-01,6935,0.0
2023-06-01,6936,33.74
2023-06-01,6937,0.0
2023-06-01,6938,18.09
2023-06-01,6939,0.0
2023-06-01,6940,0.0
2023-06-01,6941,10.49
2023-06-01,6942,0.0
2023-06-01,6943,1.67
2023-06-01,6944,0.0
2023-06-01,6945,0.0
2023-06-01,6946,0.0
2023-06-01,6947,0.0
2023-06-01,6948,0.0
2023-06-01,6949,0.0
2023-06-01,6950,19.92
2023-06-01,6951,48.07
2023-06-01,6952,0.0
2023-06-01,6953,31.76
2023-06-01,6954,29.51
2023-06-01,6955,7.44
2023-06-01,6956,0.0
2023-06-01,6957,21.01
2023-06-01,6958,0.0
2023-06-01,6959,37.43
2023-06-01,6960,0.0
2023-06-01,6961,0.0
2023-06-01,6962,0.0
2023-06-01,6963,16.14
2023-06-01,6964,37.81
2023-06-01,6965,0.0
2023-06-01,6966,19.42
2023-06-01,6967,0.0
2023-06-01,6968,24.29
2023-06-01,6969,0.0
2023-06-01,6970,0.0
2023-06-01,6971,14.97
2023-06-01,6972,0.0
2023-06-01,6973,0.0
2023-06-01,6974,0.0
2023-06-01,6975,0.0
2023-06-01,6976,0.0
2023-06-01,6977,0.0
2023-06-01,6978,0.0
2023-06-01,6979,0.49
2023-06-01,6980,0.0
2023-06-01,6981,0.0
2023-06-01,6982,4.26
2023-06-01,6983,0.0
2023-06-01,6984,37.82
2023-06-01,6985,0.0
2023-06-01,6986,0.0
2023-06-01,6987,0.0
2023-06-01,6988,0.0
2023-06-01,6989,10.14
2023-06-01,6990,0.0
2023-06-01,6991,19.25
2023-06-01,6992,0.0
2023-06-01,6993,28.21
2023-06-01,6994,0.0
2023-06-01,6995,0.0
2023-06-01,6996,0.0
2023-06-01,6997,0.0
2023-06-01,6998,0.0
2023-06-01,6999,0.0
2023-06-01,7000,0.0
2023-06-01,7001,0.0
2023-06-01,7002,0.0
2023-06-01,7003,0.0
2023-06-01,7004,0.0
2023-06-01,7005,20.75
2023-06-01,7006,14.17
2023-06-01,7007,0.0
2023-06-01,7008,29.62
2023-06-01,7009,0.0
2023-06-01,7010,0.0
2023-06-01,7011,0.0
2023-06-01,7012,19.29
2023-06-01,7013,0.0
2023-06-01,7014,0.0
2023-06-01,7015,0.0
2023-06-01,7016,0.0
2023-06-01,7017,0.0
2023-06-01,7018,0.0
2023-06-01,7019,0.0
2023-06-01,7020,0.0
2023-06-01,7021,15.22
2023-06-01,7022,28.67
2023-06-01,7023,0.0
2023-06-01,7024,2.42
2023-06-01,7025,0.0
2023-06-01,7026,0.0
2023-06-01,7027,0.0
2023-06-01,7028,10.12
2023-06-01,7029,0.0
2023-06-01,7030,16.51
2023-06-01,7031,0.0
2023-06-01,7032,0.0
2023-06-01,7033,16.76
2023-06-01,7034,0.0
2023-06-01,7035,0.0
2023-06-01,7036,17.94
2023-06-01,7037,16.16
2023-06-01,7038,0.0
2023-06-01,7039,0.0
2023-06-01,7040,0.0
2023-06-01,7041,0.0
2023-06-01,7042,0.0
2023-06-01,7043,0.0
2023-06-01,7044,44.35
2023-06-01,7045,0.0
2023-06-01,7046,0.0
2023-06-01,7047,21.02
2023-06-01,7048,0.0
2023-06-01,7049,0.0
2023-06-01,7050,0.0
2023-06-01,7051,8.56
2023-06-01,7052,0.0
2023-06-01,7053,0.0
2023-06-01,7054,0.0
2023-06-01,7055,0.0
2023-06-01,7056,45.75
2023-06-01,7057,0.0
2023-06-01,7058,0.0
2023-06-01,7059,49.46
2023-06-01,7060,0.0
2023-06-01,7061,0.0
2023-06-01,7062,0.0
2023-06-01,7063,15.95
2023-06-01,7064,16.22
2023-06-01,7065,12.68
2023-06-01,7066,7.01
2023-06-01,7067,62.37
2023-06-01,7068,0.0
2023-06-01,7069,0.0
2023-06-01,7070,10.68
2023-06-01,7071,0.0
2023-06-01,7072,10.28
2023-06-01,7073,0.0
2023-06-01,7074,19.2
2023-06-01,7075,18.86
2023-06-01,7076,0.0
2023-06-01,7077,0.0
2023-06-01,7078,7.3
2023-06-01,7079,9.58
2023-06-01,7080,9.01
2023-06-01,7081,0.0
2023-06-01,7082,7.33
2023-06-01,7083,0.0
2023-06-01,7084,24.0
2023-06-01,7085,0.0
2023-06-01,7086,0.0
2023-06-01,7087,55.88
2023-06-01,7088,0.0
2023-06-01,7089,33.86
2023-06-01,7090,0.0
2023-06-01,7091,25.81
2023-06-01,7092,0.0
2023-06-01,7093,0.0
2023-06-01,7094,0.0
2023-06-01,7095,0.0
2023-06-01,7096,0.0
2023-06-01,7097,0.0
2023-06-01,7098,0.0
2023-06-01,7099,0.0
2023-06-01,7100,20.77
2023-06-01,7101,0.0
2023-06-01,7102,0.0
2023-06-01,7103,0.0
2023-06-01,7104,0.0
2023-06-01,7105,0.0
2023-06-01,7106,0.0
2023-06-01,7107,20.28
2023-06-01,7108,0.0
2023-06-01,7109,12.37
2023-06-01,7110,51.41
2023-06-01,7111,0.0
2023-06-01,7112,0.0
2023-06-01,7113,0.0
2023-06-01,7114,16.65
2023-06-01,7115,12.13
2023-06-01,7116,2.2
2023-06-01,7117,0.0
2023-06-01,7118,0.0
2023-06-01,7119,0.0
2023-06-01,7120,43.11
2023-06-01,7121,0.0
2023-06-01,7122,0.0
2023-06-01,7123,0.0
2023-06-01,7124,0.0
2023-06-01,7125,0.0
2023-06-01,7126,0.0
2023-06-01,7127,16.93
2023-06-01,7128,21.89
2023-06-01,7129,45.0
2023-06-01,7130,6.79
2023-06-01,7131,0.0
2023-06-01,7132,0.0
2023-06-01,7133,0.0
2023-06-01,7134,27.59
2023-06-01,7135,34.38
2023-06-01,7136,17.36
2023-06-01,7137,0.0
2023-06-01,7138,0.0
2023-06-01,7139,8.92
2023-06-01,7140,11.26
2023-06-01,7141,0.0
2023-06-01,7142,0.0
2023-06-01,7143,0.0
2023-06-01,7144,0.0
2023-06-01,7145,0.0
2023-06-01,7146,27.86
2023-06-01,7147,15.17
2023-06-01,7148,0.0
2023-06-01,7149,0.0
2023-06-01,7150,0.0
2023-06-01,7151,0.0
2023-06-01,7152,0.0
2023-06-01,7153,38.64
2023-06-01,7154,29.66
2023-06-01,7155,0.0
2023-06-01,7156,23.92
2023-06-01,7157,48.39
2023-06-01,7158,0.0
2023-06-01,7159,0.0
2023-06-01,7160,0.0
2023-06-01,7161,0.0
2023-06-01,7162,27.53
2023-06-01,7163,0.0
2023-06-01,7164,0.0
2023-06-01,7165,0.0
2023-06-01,7166,0.0
2023-06-01,7167,0.0
2023-06-01,7168,26.92
2023-06-01,7169,0.0
2023-06-01,7170,0.0
2023-06-01,7171,4.68
2023-06-01,7172,0.0
2023-06-01,7173,0.0
2023-06-01,7174,10.66
2023-06-01,7175,5.71
2023-06-01,7176,0.0
2023-06-01,7177,0.0
2023-06-01,7178,0.0
2023-06-01,7179,0.0
2023-06-01,7180,0.0
2023-06-01,7181,1.95
2023-06-01,7182,0.0
2023-06-01,7183,0.0
2023-06-01,7184,37.51
2023-06-01,7185,0.0
2023-06-01,7186,0.0
2023-06-01,7187,19.37
2023-06-01,7188,0.0
2023-06-01,7189,2.67
2023-06-01,7190,8.48
2023-06-01,7191,0.0
2023-06-01,7192,0.0
2023-06-01,7193,25.32
2023-06-01,7194,0.0
2023-06-01,7195,0.0
2023-06-01,7196,17.17
2023-06-01,7197,10.34
2023-06-01,7198,0.0
2023-06-01,7199,0.0
2023-06-01,7200,22.64
2023-06-01,7201,0.0
2023-06-01,7202,33.9
2023-06-01,7203,0.0
2023-06-01,7204,10.3
2023-06-01,7205,9.85
2023-06-01,7206,12.52
2023-06-01,7207,0.0
2023-06-01,7208,0.0
2023-06-01,7209,0.0
2023-06-01,7210,22.03
2023-06-01,7211,0.0
2023-06-01,7212,0.0
2023-06-01,7213,0.0
2023-06-01,7214,0.0
2023-06-01,7215,0.0
2023-06-01,7216,0.0
2023-06-01,7217,0.0
2023-06-01,7218,0.0
2023-06-01,7219,21.54
2023-06-01,7220,44.79
2023-06-01,7221,0.0
2023-06-01,7222,0.0
2023-06-01,7223,0.0
2023-06-01,7224,0.0
2023-06-01,7225,13.31
2023-06-01,7226,0.0
2023-06-01,7227,0.0
2023-06-01,7228,21.77
2023-06-01,7229,0.0
2023-06-01,7230,0.0
2023-06-01,7231,0.0
2023-06-01,7232,48.02
