date,grid_id,WDP_wind_mean,WDP_vorticity,WDP_shear
2023-06-01,8004,23.02,0.2437,20.06
2023-06-01,8005,37.97,-0.2009,21.54
2023-06-01,8006,9.18,-3.0516,24.8
2023-06-01,8007,3.02,0.3198,20.06
2023-06-01,8008,30.72,-3.0941,28.79
2023-06-01,8009,20.78,11.9678,21.68
2023-06-01,8010,40.46,-10.3418,15.36
2023-06-01,8011,6.27,-2.4779,27.29
2023-06-01,8012,47.72,15.8952,9.36
2023-06-01,8013,17.98,-5.0027,8.54
2023-06-01,8014,21.15,2.932,10.91
2023-06-01,8015,38.19,11.4047,12.07
2023-06-01,8016,1.9,-2.1678,5.4
2023-06-01,8017,25.81,-6.2192,19.24
2023-06-01,8018,38.67,-4.1033,17.96
2023-06-01,8019,5.61,9.2701,8.95
2023-06-01,8020,28.99,3.3106,0.45
2023-06-01,8021,43.98,0.7913,14.14
2023-06-01,8022,21.88,-1.0298,19.26
2023-06-01,8023,25.52,6.3521,15.44
2023-06-01,8024,37.74,1.91,2.98
2023-06-01,8025,25.94,-0.1319,10.91
2023-06-01,8026,23.7,0.3608,29.85
2023-06-01,8027,49.46,3.633,28.99
2023-06-01,8028,22.23,-1.5344,4.59
2023-06-01,8029,34.23,-6.4528,15.84
2023-06-01,8030,3.67,6.1616,6.11
2023-06-01,8031,39.91,-10.2711,12.81
2023-06-01,8032,23.96,2.5131,27.41
2023-06-01,8033,9.02,-3.3652,28.52
2023-06-01,8034,23.57,3.0237,7.94
2023-06-01,8035,5.74,0.6746,16.76
2023-06-01,8036,39.5,-0.659,25.86
2023-06-01,8037,38.59,6.3193,12.89
2023-06-01,8038,23.54,0.6805,14.32
2023-06-01,8039,22.7,4.237,25.79
2023-06-01,8040,7.82,1.7626,27.45
2023-06-01,8041,49.12,4.36,25.73
2023-06-01,8042,20.63,-10.7566,14.1
2023-06-01,8043,16.5,-4.0258,19.75
2023-06-01,8044,33.45,-2.844,13.54
2023-06-01,8045,25.64,-3.3337,5.2
2023-06-01,8046,44.24,13.1349,9.8
2023-06-01,8047,36.11,-0.3937,23.05
2023-06-01,8048,16.29,7.3483,23.55
2023-06-01,8049,2.63,-2.3953,14.16
2023-06-01,8050,8.72,6.317,6.85
2023-06-01,8051,15.79,-0.2492,18.19
2023-06-01,8052,12.24,-4.4635,12.15
2023-06-01,8053,11.16,5.7876,29.99
2023-06-01,8054,2.56,10.5147,18.92
2023-06-01,8055,22.83,-1.6063,2.29
2023-06-01,8056,24.02,2.9779,3.32
2023-06-01,8057,32.51,4.4669,12.42
2023-06-01,8058,12.28,1.0339,23.87
2023-06-01,8059,42.71,-1.4174,16.41
2023-06-01,8060,9.36,-2.303,11.62
2023-06-01,8061,9.45,0.1241,25.11
2023-06-01,8062,49.11,0.7896,23.2
2023-06-01,8063,16.72,-7.6671,26.97
2023-06-01,8064,0.94,-5.3559,15.83
2023-06-01,8065,21.57,6.9996,19.17
2023-06-01,8066,32.25,1.6701,27.66
2023-06-01,8067,46.4,7.3649,16.23
2023-06-01,8068,14.42,2.6537,17.59
2023-06-01,8069,43.27,3.7442,26.7
2023-06-01,8070,41.88,4.2124,7.11
2023-06-01,8071,26.22,1.9695,4.87
2023-06-01,8072,27.13,6.5466,24.98
2023-06-01,8073,42.98,2.5092,11.65
2023-06-01,8074,14.98,0.2754,25.31
2023-06-01,8075,24.83,6.8883,29.02
2023-06-01,8076,17.02,5.0064,11.06
2023-06-01,8077,12.8,5.94,17.91
2023-06-01,8078,44.91,-2.6998,18.89
2023-06-01,8079,11.38,3.842,4.33
2023-06-01,8080,34.68,3.3379,21.2
2023-06-01,8081,33.39,3.6886,22.96
2023-06-01,8082,29.8,-2.0657,10.82
2023-06-01,8083,12.41,3.0195,15.49
2023-06-01,8084,40.98,4.101,24.92
2023-06-01,8085,32.46,1.0749,17.35
2023-06-01,8086,46.87,-9.926,19.42
2023-06-01,8087,23.07,-8.9985,3.18
2023-06-01,8088,15.57,-0.7153,7.95
2023-06-01,8089,39.87,-0.1993,4.67
2023-06-01,8090,5.86,-0.4235,3.16
2023-06-01,8091,16.25,-0.3224,19.04
2023-06-01,8092,2.68,-4.0479,8.33
2023-06-01,8093,42.33,6.1629,8.41
2023-06-01,8094,21.36,-5.9282,13.84
2023-06-01,8095,47.26,-0.3247,11.87
2023-06-01,8096,28.45,0.5343,18.55
2023-06-01,8097,47.06,-9.9367,27.3
2023-06-01,8098,30.74,-0.3101,2.9
2023-06-01,8099,8.77,-5.5986,5.59
2023-06-01,8100,26.53,5.3543,8.76
2023-06-01,8101,29.34,6.899,21.25
2023-06-01,8102,49.95,3.2393,9.07
2023-06-01,8103,47.2,0.8448,11.12
2023-06-01,8104,2.25,-0.5794,20.68
2023-06-01,8105,20.53,1.0454,12.95
2023-06-01,8106,5.28,-12.3642,22.44
2023-06-01,8107,22.55,-4.0353,1.32
2023-06-01,8108,12.54,-9.3834,13.61
2023-06-01,8109,16.27,3.4844,26.86
2023-06-01,8110,43.91,-2.6504,11.02
2023-06-01,8111,31.08,-7.9663,24.27
2023-06-01,8112,42.96,8.034,8.58
2023-06-01,8113,23.97,12.6867,24.37
2023-06-01,8114,24.36,0.1762,5.93
2023-06-01,8115,1.2,-4.1626,24.73
2023-06-01,8116,45.29,4.3634,2.22
2023-06-01,8117,13.36,-2.9791,0.7
2023-06-01,8118,0.63,3.7958,10.33
2023-06-01,8119,41.05,2.294,7.03
2023-06-01,8120,19.64,-4.1228,26.67
2023-06-01,8121,46.82,-3.7082,7.31
2023-06-01,8122,16.3,-4.565,7.85
2023-06-01,8123,46.47,-4.7402,17.06
2023-06-01,8124,40.55,-1.8811,25.42
2023-06-01,8125,23.34,10.5289,13.01
2023-06-01,8126,49.43,0.2323,11.43
2023-06-01,8127,19.98,-0.5258,13.76
2023-06-01,8128,41.58,-7.5784,15.56
2023-06-01,8129,6.73,0.6979,21.04
2023-06-01,8130,17.59,5.6952,15.96
2023-06-01,8131,4.26,-0.9614,0.78
2023-06-01,8132,49.82,3.2467,3.4
2023-06-01,8133,18.9,2.0721,24.09
2023-06-01,8134,39.51,0.4683,11.94
2023-06-01,8135,9.69,3.8963,29.06
2023-06-01,8136,3.37,-3.8914,28.35
2023-06-01,8137,17.68,-0.8722,14.68
2023-06-01,8138,21.21,4.6849,0.42
2023-06-01,8139,41.46,-2.15,20.98
2023-06-01,8140,18.1,7.739,26.96
2023-06-01,8141,28.85,6.4465,12.5
2023-06-01,8142,41.51,3.2506,28.27
2023-06-01,8143,8.5,-7.4485,26.32
2023-06-01,8144,33.71,-3.2197,24.19
2023-06-01,8145,46.72,8.5065,18.48
2023-06-01,8146,15.5,-3.3407,24.46
2023-06-01,8147,39.01,1.0773,5.87
2023-06-01,8148,18.66,1.1747,23.58
2023-06-01,8149,1.24,-1.2344,17.57
2023-06-01,8150,36.63,1.9267,21.79
2023-06-01,8151,3.56,-0.3202,5.67
2023-06-01,8152,25.41,2.3492,13.87
2023-06-01,8153,35.41,2.3999,6.06
2023-06-01,8154,44.04,0.5501,22.82
2023-06-01,8155,33.51,1.1117,8.88
2023-06-01,8156,25.48,-3.3973,5.58
2023-06-01,8157,40.93,-2.0424,18.54
2023-06-01,8158,45.46,8.2119,7.77
2023-06-01,8159,27.18,-1.9802,7.44
2023-06-01,8160,28.8,-7.7136,25.4
2023-06-01,8161,19.05,-9.0496,7.94
2023-06-01,8162,46.46,3.7643,14.81
2023-06-01,8163,26.89,15.3372,4.97
2023-06-01,8164,46.23,-8.1328,4.58
2023-06-01,8165,19.36,0.464,19.22
2023-06-01,8166,34.1,0.2997,17.22
2023-06-01,8167,31.54,-4.5938,29.62
2023-06-01,8168,12.45,-0.7114,14.39
2023-06-01,8169,42.81,0.9567,13.15
2023-06-01,8170,2.99,-7.1389,16.03
2023-06-01,8171,7.2,-4.8174,20.54
2023-06-01,8172,0.59,-4.376,2.02
2023-06-01,8173,7.95,-1.0062,27.16
2023-06-01,8174,1.8,-3.2555,3.99
2023-06-01,8175,32.76,-0.9342,9.43
2023-06-01,8176,8.05,-4.9374,28.42
2023-06-01,8177,17.52,-3.9181,27.62
2023-06-01,8178,23.05,-4.4692,13.04
2023-06-01,8179,43.33,-1.7214,13.35
2023-06-01,8180,37.8,-4.4534,16.3
2023-06-01,8181,43.35,1.0596,15.78
2023-06-01,8182,42.79,0.8564,10.18
2023-06-01,8183,47.45,-0.0845,4.77
2023-06-01,8184,49.08,-4.8423,15.82
2023-06-01,8185,32.97,0.9297,1.67
2023-06-01,8186,13.01,-7.6162,8.77
2023-06-01,8187,0.32,6.8581,20.33
2023-06-01,8188,18.23,-1.2528,3.05
2023-06-01,8189,25.54,1.4588,1.29
2023-06-01,8190,44.26,4.2184,12.39
2023-06-01,8191,25.06,2.0124,7.64
2023-06-01,8192,23.23,-1.0883,21.71
2023-06-01,8193,6.16,-10.5267,6.51
2023-06-01,8194,15.36,-7.2862,14.98
2023-06-01,8195,11.49,-3.2805,29.82
2023-06-01,8196,32.99,-11.9642,13.15
2023-06-01,8197,8.95,-1.3984,3.57
2023-06-01,8198,22.09,-2.9478,13.63
2023-06-01,8199,41.57,8.4057,20.59
2023-06-01,8200,17.94,1.8568,11.31
2023-06-01,8201,47.32,3.2558,5.87
2023-06-01,8202,23.06,-12.4455,20.32
2023-06-01,8203,47.63,5.8389,8.41
2023-06-01,8204,49.37,-2.3443,27.66
2023-06-01,8205,12.06,-6.082,18.74
2023-06-01,8206,26.51,5.8534,23.64
2023-06-01,8207,46.41,-7.1545,22.91
2023-06-01,8208,30.01,-0.0426,23.47
2023-06-01,8209,18.42,6.0142,17.05
2023-06-01,8210,13.23,-1.4642,3.79
2023-06-01,8211,35.76,1.7159,12.78
2023-06-01,8212,3.86,-4.9684,29.7
2023-06-01,8213,14.59,-1.2452,6.34
2023-06-01,8214,13.64,-3.4532,4.11
2023-06-01,8215,48.81,-9.8628,21.67
2023-06-01,8216,16.21,5.6911,14.08
2023-06-01,8217,22.01,6.931,11.19
2023-06-01,8218,2.94,-0.161,0.65
2023-06-01,8219,22.87,-5.5139,25.94
2023-06-01,8220,35.03,-6.6751,3.22
2023-06-01,8221,17.44,-1.9895,23.04
2023-06-01,8222,41.67,2.2144,1.64
2023-06-01,8223,35.11,5.524,4.12
2023-06-01,8224,2.47,-1.1942,28.72
2023-06-01,8225,28.51,-4.8271,17.92
2023-06-01,8226,49.97,1.6602,12.39
2023-06-01,8227,18.43,1.4977,20.36
2023-06-01,8228,22.63,-3.1558,14.31
2023-06-01,8229,45.52,3.7606,6.75
2023-06-01,8230,38.5,-0.873,0.08
2023-06-01,8231,47.2,-5.769,24.9
2023-06-01,8232,26.96,2.0971,21.63
2023-06-01,8233,48.56,1.6182,13.57
2023-06-01,8234,42.11,0.6163,13.42
2023-06-01,8235,34.99,-4.4076,2.59
2023-06-01,8236,45.53,2.1629,11.76
2023-06-01,8237,3.83,7.8699,25.49
2023-06-01,8238,22.79,-5.8112,10.41
2023-06-01,8239,32.65,2.7762,27.79
2023-06-01,8240,21.25,-2.5037,13.97
2023-06-01,8241,26.84,-2.1115,18.54
2023-06-01,8242,45.44,-0.759,5.6
2023-06-01,8243,5.75,-1.5466,12.58
2023-06-01,8244,28.09,-2.892,0.67
2023-06-01,8245,5.95,1.717,19.04
2023-06-01,8246,8.01,-11.9971,28.73
2023-06-01,8247,39.85,3.6467,9.19
2023-06-01,8248,48.72,8.8033,24.6
2023-06-01,8249,41.77,5.3954,9.97
2023-06-01,8250,23.5,-6.7015,16.68
2023-06-01,8251,30.82,1.3132,2.78
2023-06-01,8252,28.91,2.5964,28.52
2023-06-01,8253,0.57,-0.3751,2.19
2023-06-01,8254,19.64,2.1277,12.57
2023-06-01,8255,16.21,3.7576,25.0
2023-06-01,8256,43.05,-7.215,26.79
2023-06-01,8257,32.65,3.7277,7.81
2023-06-01,8258,4.82,1.2572,16.96
2023-06-01,8259,41.29,-1.5961,17.29
2023-06-01,8260,21.99,-4.6996,20.89
2023-06-01,8261,34.58,0.1019,23.21
2023-06-01,8262,15.97,3.6442,21.24
2023-06-01,8263,2.66,-1.8306,5.68
2023-06-01,8264,49.03,3.5569,17.87
2023-06-01,8265,8.91,2.8828,14.77
2023-06-01,8266,17.26,5.9578,12.21
2023-06-01,8267,44.24,-5.0854,7.24
2023-06-01,8268,21.53,-7.6776,8.88
2023-06-01,8269,35.74,-3.8737,22.87
2023-06-01,8270,17.5,-5.2131,18.8
2023-06-01,8271,17.96,0.9292,25.13
2023-06-01,8272,47.38,-1.6836,20.13
2023-06-01,8273,15.89,6.3899,4.46
2023-06-01,8274,45.53,-9.6142,22.24
2023-06-01,8275,23.66,-4.7882,21.66
2023-06-01,8276,12.36,2.3574,6.12
2023-06-01,8277,23.11,3.8641,9.37
2023-06-01,8278,27.64,-4.7104,2.18
2023-06-01,8279,18.51,-4.1997,4.33
2023-06-01,8280,45.2,6.0383,18.37
2023-06-01,8281,9.91,-1.0906,24.26
2023-06-01,8282,1.84,-4.2156,6.41
2023-06-01,8283,41.14,4.2256,22.74
2023-06-01,8284,30.61,6.5343,24.65
2023-06-01,8285,37.76,1.3818,9.67
2023-06-01,8286,28.73,-12.7062,18.64
2023-06-01,8287,40.39,3.6242,5.14
2023-06-01,8288,19.26,0.8527,19.2
2023-06-01,8289,49.05,-7.2624,14.88
2023-06-01,8290,11.1,9.2119,18.53
2023-06-01,8291,5.74,8.4776,12.4
2023-06-01,8292,45.67,-1.9791,0.57
2023-06-01,8293,11.93,4.0925,7.93
2023-06-01,8294,27.03,-3.8021,5.33
2023-06-01,8295,30.7,2.8374,0.87
2023-06-01,8296,12.08,0.1935,2.86
2023-06-01,8297,6.0,2.5792,14.15
2023-06-01,8298,3.1,9.4786,23.32
2023-06-01,8299,7.06,1.18,13.44
2023-06-01,8300,37.59,-8.3507,7.13
2023-06-01,8301,21.94,-1.7946,25.85
2023-06-01,8302,37.3,-0.8875,0.35
2023-06-01,8303,15.33,-6.049,19.8
2023-06-01,8304,40.58,-7.1967,25.13
2023-06-01,8305,1.54,-6.1856,22.77
2023-06-01,8306,47.44,-3.615,25.17
2023-06-01,8307,2.12,-0.7838,12.77
2023-06-01,8308,26.03,-0.6876,18.45
2023-06-01,8309,47.84,5.6304,5.98
2023-06-01,8310,10.05,-0.4152,17.38
2023-06-01,8311,17.7,-0.6799,24.54
2023-06-01,8312,21.98,-1.7319,11.21
2023-06-01,8313,35.89,4.9223,22.66
2023-06-01,8314,42.25,-9.0637,21.6
2023-06-01,8315,21.81,-0.1055,17.51
2023-06-01,8316,21.16,8.8894,14.4
2023-06-01,8317,28.63,3.5946,15.93
2023-06-01,8318,32.31,3.6793,21.56
2023-06-01,8319,5.56,5.1932,22.89
2023-06-01,8320,45.48,4.0744,21.33
2023-06-01,8321,8.48,-5.7632,7.88
2023-06-01,8322,19.98,-3.1814,5.91
2023-06-01,8323,22.93,12.1851,0.22
2023-06-01,8324,37.56,4.8651,13.2
2023-06-01,8325,4.43,-3.0861,4.83
2023-06-01,8326,11.41,1.9788,0.3
2023-06-01,8327,40.19,-1.8951,13.9
2023-06-01,8328,23.07,5.727,4.23
2023-06-01,8329,5.31,-1.1214,0.68
2023-06-01,8330,46.4,-4.5744,5.95
2023-06-01,8331,35.63,-3.0376,18.81
2023-06-01,8332,25.75,8.2281,23.52
2023-06-01,8333,16.03,-3.1611,16.33
2023-06-01,8334,40.12,0.7649,7.87
2023-06-01,8335,23.63,8.9181,11.73
2023-06-01,8336,2.02,-3.1982,21.75
2023-06-01,8337,34.91,-0.6916,25.87
2023-06-01,8338,32.07,1.5745,5.62
2023-06-01,8339,47.3,1.2394,17.65
2023-06-01,8340,21.98,1.5772,12.69
2023-06-01,8341,40.43,0.4636,6.43
2023-06-01,8342,3.27,0.7103,28.08
2023-06-01,8343,49.81,2.7756,7.72
2023-06-01,8344,5.44,-2.9412,13.96
2023-06-01,8345,0.26,-2.2101,15.77
2023-06-01,8346,17.73,10.4223,19.98
2023-06-01,8347,18.54,4.4199,29.96
2023-06-01,8348,23.08,-2.9974,1.26
2023-06-01,8349,28.57,-0.7328,12.55
2023-06-01,8350,21.22,-5.8533,12.46
2023-06-01,8351,21.11,-4.3128,4.53
2023-06-01,8352,23.56,-5.4124,14.28
2023-06-01,8353,18.81,-6.7691,1.42
2023-06-01,8354,49.42,-4.5737,1.18
2023-06-01,8355,11.92,-3.2901,3.47
2023-06-01,8356,15.63,-4.9508,16.12
2023-06-01,8357,15.17,1.5406,23.85
2023-06-01,8358,14.98,1.1385,7.82
2023-06-01,8359,9.56,-2.1111,6.9
2023-06-01,8360,40.98,-5.3344,21.22
2023-06-01,8361,20.79,7.1722,21.99
2023-06-01,8362,31.45,4.9393,17.85
2023-06-01,8363,13.97,5.1421,24.71
2023-06-01,8364,11.86,1.8085,1.51
2023-06-01,8365,29.67,0.3246,0.69
2023-06-01,8366,27.96,-4.1867,20.04
2023-06-01,8367,42.13,-9.2487,15.53
2023-06-01,8368,5.81,2.1015,3.42
2023-06-01,8369,42.65,5.1858,0.31
2023-06-01,8370,47.72,-7.2857,20.22
2023-06-01,8371,27.84,0.5404,1.37
2023-06-01,8372,2.18,-6.0488,12.76
2023-06-01,8373,3.66,-1.2231,7.0
2023-06-01,8374,30.89,-0.0737,1.88
2023-06-01,8375,24.91,-2.8589,28.52
2023-06-01,8376,1.96,0.3659,17.06
2023-06-01,8377,19.53,2.1297,29.49
2023-06-01,8378,34.01,-1.8262,29.64
2023-06-01,8379,24.45,5.8165,16.29
2023-06-01,8380,47.71,0.1049,25.36
2023-06-01,8381,14.26,0.5784,12.61
2023-06-01,8382,23.55,0.4837,23.07
2023-06-01,8383,12.74,1.99,21.98
2023-06-01,8384,17.21,0.9923,14.71
2023-06-01,8385,28.44,-0.7613,3.36
2023-06-01,8386,12.29,3.5211,21.2
2023-06-01,8387,6.1,-0.235,21.04
2023-06-01,8388,46.3,2.1522,20.83
2023-06-01,8389,20.7,-1.2931,22.33
2023-06-01,8390,24.63,-3.0157,2.83
2023-06-01,8391,9.4,6.8761,25.81
2023-06-01,8392,2.17,-1.7403,10.73
2023-06-01,8393,39.18,-8.0037,10.89
2023-06-01,8394,41.7,9.1144,24.44
2023-06-01,8395,2.63,1.3796,27.71
2023-06-01,8396,1.87,2.2339,4.75
2023-06-01,8397,30.19,-11.2196,7.96
2023-06-01,8398,35.85,5.511,5.28
2023-06-01,8399,49.97,2.4982,22.94
2023-06-01,8400,23.69,-1.8778,18.38
2023-06-01,8401,22.53,4.3858,5.04
2023-06-01,8402,10.63,-4.9917,25.71
2023-06-01,8403,6.66,-0.8593,12.18
2023-06-01,8404,16.87,-3.7671,29.77
2023-06-01,8405,26.61,9.675,7.4
2023-06-01,8406,11.32,-2.1525,9.29
2023-06-01,8407,6.55,-2.6559,22.11
2023-06-01,8408,8.46,8.0065,19.2
2023-06-01,8409,23.06,0.5294,12.69
2023-06-01,8410,6.76,-7.0198,6.95
2023-06-01,8411,43.46,5.7462,25.9
2023-06-01,8412,11.88,0.0989,11.14
2023-06-01,8413,39.49,-9.837,27.42
2023-06-01,8414,11.27,3.0634,17.41
2023-06-01,8415,1.15,0.214,24.33
2023-06-01,8416,28.42,-4.6114,7.96
2023-06-01,8417,2.07,0.3431,8.3
2023-06-01,8418,48.33,1.0204,4.23
2023-06-01,8419,36.79,0.5745,16.68
2023-06-01,8420,34.54,2.6563,25.3
2023-06-01,8421,17.82,2.5746,6.22
2023-06-01,8422,35.01,-0.4087,11.25
2023-06-01,8423,33.8,3.566,8.72
2023-06-01,8424,20.65,-7.2843,20.48
2023-06-01,8425,10.43,10.3136,10.61
2023-06-01,8426,28.31,-1.0935,22.57
2023-06-01,8427,22.05,-1.7174,14.64
2023-06-01,8428,2.64,3.3512,2.93
2023-06-01,8429,25.2,1.6982,28.85
2023-06-01,8430,25.27,7.5858,20.78
2023-06-01,8431,3.32,2.3338,24.18
2023-06-01,8432,0.53,6.1323,26.99
2023-06-01,8433,33.91,-1.5191,6.46
2023-06-01,8434,4.08,1.7342,13.15
2023-06-01,8435,36.43,4.1791,19.13
2023-06-01,8436,41.63,1.1084,5.56
2023-06-01,8437,32.25,6.7697,24.81
2023-06-01,8438,28.86,2.6532,15.5
2023-06-01,8439,11.46,-7.9309,18.65
2023-06-01,8440,22.93,2.1915,27.08
2023-06-01,8441,47.03,8.6574,8.95
2023-06-01,8442,28.48,-2.5017,13.64
2023-06-01,8443,3.15,-5.2217,21.23
2023-06-01,8444,47.95,3.1412,9.33
2023-06-01,8445,29.81,-0.1903,1.65
2023-06-01,8446,6.54,-4.9474,3.88
2023-06-01,8447,6.49,0.7292,6.75
2023-06-01,8448,44.59,4.4138,5.39
2023-06-01,8449,20.9,-6.4767,27.23
2023-06-01,8450,35.43,-1.3234,11.67
2023-06-01,8451,1.77,-7.38,2.67
2023-06-01,8452,48.22,8.6715,25.72
2023-06-01,8453,21.35,3.9665,4.19
2023-06-01,8454,20.69,-5.1374,11.09
2023-06-01,8455,11.16,1.3995,5.92
2023-06-01,8456,31.19,-10.1598,15.73
2023-06-01,8457,44.32,5.403,5.73
2023-06-01,8458,39.76,-6.7792,17.8
2023-06-01,8459,35.86,-3.6979,7.65
2023-06-01,8460,21.66,-7.1693,1.05
2023-06-01,8461,16.12,-3.8086,17.19
2023-06-01,8462,37.34,-14.8146,10.66
2023-06-01,8463,49.91,0.9644,21.31
2023-06-01,8464,2.39,-7.5492,7.65
2023-06-01,8465,42.48,6.0504,5.98
2023-06-01,8466,34.38,6.691,8.18
2023-06-01,8467,14.74,7.5914,8.88
2023-06-01,8468,32.48,2.6437,12.81
2023-06-01,8469,39.89,-5.4712,2.11
2023-06-01,8470,49.37,6.3423,23.21
2023-06-01,8471,28.67,-1.0597,5.55
2023-06-01,8472,27.75,5.791,2.0
2023-06-01,8473,2.78,0.218,23.91
2023-06-01,8474,38.42,4.7423,9.75
2023-06-01,8475,25.43,11.7088,29.14
2023-06-01,8476,25.53,-1.4164,14.4
2023-06-01,8477,41.2,3.1762,11.87
2023-06-01,8478,46.08,-0.5221,6.33
2023-06-01,8479,24.61,3.5163,24.17
2023-06-01,8480,36.15,-1.8738,19.55
2023-06-01,8481,18.37,-3.6406,16.48
2023-06-01,8482,20.63,1.702,21.09
2023-06-01,8483,48.91,-0.5578,17.26
2023-06-01,8484,43.4,-0.2309,12.75
2023-06-01,8485,26.48,1.5278,20.02
2023-06-01,8486,37.69,-0.7876,29.4
2023-06-01,8487,27.01,8.9759,23.37
2023-06-01,8488,30.06,-2.9217,6.25
2023-06-01,8489,32.07,-2.7359,24.46
2023-06-01,8490,21.52,4.6442,12.43
2023-06-01,8491,17.89,-1.2708,14.31
2023-06-01,8492,20.57,8.5375,6.38
2023-06-01,8493,10.07,7.4436,15.97
2023-06-01,8494,17.17,-0.8371,6.7
2023-06-01,8495,21.43,1.8454,9.18
2023-06-01,8496,40.95,-1.1483,13.72
2023-06-01,8497,18.1,5.1995,5.87
2023-06-01,8498,40.03,-4.2083,5.45
2023-06-01,8499,29.61,-0.6319,29.8
2023-06-01,8500,15.08,6.1789,29.86
2023-06-01,8501,4.63,0.7134,21.95
2023-06-01,8502,17.95,10.1425,2.75
2023-06-01,8503,32.24,-1.2308,11.91
2023-06-01,8504,6.5,9.5198,20.11
2023-06-01,8505,4.17,3.8902,3.14
2023-06-01,8506,26.69,2.4253,7.4
2023-06-01,8507,23.46,0.8974,22.72
2023-06-01,8508,18.68,-0.6845,21.4
2023-06-01,8509,19.39,0.4383,14.19
2023-06-01,8510,31.34,-3.6491,26.33
2023-06-01,8511,23.98,-3.1493,8.14
2023-06-01,8512,6.9,2.0131,9.63
2023-06-01,8513,41.41,4.0522,13.71
2023-06-01,8514,0.38,0.5683,5.17
2023-06-01,8515,34.98,-3.3706,18.67
2023-06-01,8516,11.33,1.5678,12.42
2023-06-01,8517,7.95,-1.8509,5.59
2023-06-01,8518,32.84,-1.3921,26.03
2023-06-01,8519,40.72,7.038,24.89
2023-06-01,8520,8.7,2.3277,2.96
2023-06-01,8521,29.75,-0.2894,12.55
2023-06-01,8522,31.8,-0.1805,20.24
2023-06-01,8523,37.38,-0.332,24.87
2023-06-01,8524,48.36,-5.2692,7.22
2023-06-01,8525,43.89,-9.2433,11.58
2023-06-01,8526,7.55,-9.5847,24.7
2023-06-01,8527,21.61,-5.5541,19.91
2023-06-01,8528,13.41,7.6152,10.33
2023-06-01,8529,34.75,-1.3322,24.34
2023-06-01,8530,14.68,-2.8278,25.91
2023-06-01,8531,34.25,-5.4362,26.08
2023-06-01,8532,6.99,-4.1108,23.12
2023-06-01,8533,14.99,-5.9895,6.22
2023-06-01,8534,35.13,-7.392,11.14
2023-06-01,8535,24.08,7.2452,21.34
2023-06-01,8536,33.94,3.9314,28.81
2023-06-01,8537,15.05,0.6502,21.81
2023-06-01,8538,33.91,-6.4442,9.13
2023-06-01,8539,10.27,1.4894,10.69
2023-06-01,8540,39.49,4.5051,22.4
2023-06-01,8541,46.31,5.3503,13.82
2023-06-01,8542,0.28,3.1858,27.16
2023-06-01,8543,19.43,-5.495,9.1
2023-06-01,8544,15.49,0.7068,25.75
2023-06-01,8545,31.67,7.4492,12.03
2023-06-01,8546,23.95,7.1419,11.2
2023-06-01,8547,17.35,4.8014,9.18
2023-06-01,8548,27.82,-4.4172,11.91
2023-06-01,8549,33.23,-2.125,3.92
2023-06-01,8550,45.98,-6.5396,8.76
2023-06-01,8551,34.94,-6.304,6.84
2023-06-01,8552,9.13,6.5477,16.08
2023-06-01,8553,5.0,-4.4094,15.09
2023-06-01,8554,30.49,-1.6245,19.64
2023-06-01,8555,3.19,0.359,10.36
2023-06-01,8556,20.35,10.4403,12.17
2023-06-01,8557,32.55,-0.7853,1.77
2023-06-01,8558,40.74,1.8494,4.28
2023-06-01,8559,17.6,1.5927,25.63
2023-06-01,8560,10.08,-1.1182,26.18
2023-06-01,8561,29.26,6.57,17.81
2023-06-01,8562,15.1,2.8633,17.17
2023-06-01,8563,30.58,-1.4448,16.75
2023-06-01,8564,30.77,-9.9819,6.53
2023-06-01,8565,42.8,9.8817,28.35
2023-06-01,8566,22.03,8.0379,23.28
2023-06-01,8567,2.76,7.8444,2.7
2023-06-01,8568,46.32,-5.1051,12.63
2023-06-01,8569,23.03,1.6619,20.17
2023-06-01,8570,9.21,-2.7064,17.1
2023-06-01,8571,13.75,2.1094,28.23
2023-06-01,8572,7.54,7.1026,27.31
2023-06-01,8573,3.15,-2.4311,4.41
2023-06-01,8574,47.13,6.6637,17.85
2023-06-01,8575,45.09,13.9246,9.49
2023-06-01,8576,32.34,1.8126,17.27
2023-06-01,8577,35.28,3.9195,14.39
2023-06-01,8578,17.73,-7.7219,17.2
2023-06-01,8579,0.05,-1.1975,1.44
2023-06-01,8580,32.41,3.5501,24.92
2023-06-01,8581,0.65,2.368,6.19
2023-06-01,8582,47.79,3.2626,26.38
2023-06-01,8583,20.58,-7.787,5.45
2023-06-01,8584,40.89,-2.7166,0.8
2023-06-01,8585,45.6,-4.3749,0.24
2023-06-01,8586,28.95,6.7361,11.2
2023-06-01,8587,6.36,-0.2685,10.2
2023-06-01,8588,15.88,1.6925,23.46
2023-06-01,8589,21.6,3.7716,29.82
2023-06-01,8590,17.09,4.6911,25.27
2023-06-01,8591,45.68,-0.221,29.78
2023-06-01,8592,24.0,5.3427,23.51
2023-06-01,8593,3.44,5.0162,4.35
2023-06-01,8594,6.84,2.514,16.91
2023-06-01,8595,24.35,1.5363,21.77
2023-06-01,8596,35.61,-3.9549,8.15
2023-06-01,8597,16.44,2.2243,8.9
2023-06-01,8598,19.95,-5.8713,28.78
2023-06-01,8599,21.84,-2.0838,28.86
2023-06-01,8600,47.44,-2.6591,14.33
